	Tcon_Lymph_Tcon6_L2
41R1H2MAE12BOOX_pos	56324.17075124554
41R2A1H12BOOX_pos	46222.436966797526
42A12BOOX_pos	0.0
4ABUTtcn_pos	14034.167734313009
4ABUTtm_neg	16410.822285835697
4ABUTtm_pos	21248.527779157157
4HBZCOAFm_pos	74919.81763264982
4HBZFm_pos	74919.81763264982
4HDEBRISOQUINEte_neg	7.405124346309033
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4376.279406772587
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	16167.353818346519
4HPROLTASCT1_pos	2412.0075009125976
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6005.768615814817
4MOPte_neg	8908.427747888825
4MOPte_pos	8435.909545355407
4MPTNLte_neg	0.0
4MPTNLte_pos	80351.84412927172
4MPTNLtm_neg	80351.84412927172
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.614722024964577
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	30.017214527393072
4NPHSFte_pos	0.0
4NPHSULT_pos	30.01721452739307
4NPHte_neg	0.0
4NPHte_pos	17.028874363693454
4OHPROIMINOtc_pos	2412.0075009125976
4PYRDX_pos	11013.018473955557
5ADTSTSTERONEGLCte_pos	93856.58410161143
5ADTSTSTERONEGLCtr_neg	93856.5841016114
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13506.904378225094
5ADTSTSTERONESte_neg	9.284896395024827
5ADTSTSTERONESte_pos	73190.02705735034
5ADTSTSTERONEte_neg	75521.91716764793
5ADTSTSTERONEte_pos	8.286878944011008
5ADTSTSTERONEtr_neg	45.57917311495333
5ADTSTSTERONEtr_pos	75526.03039663241
5AOPtm_neg	21982.73180170848
5AOPtm_pos	0.0
5DHFtl_pos	3864.956721379251
5FTHFt2_neg	0.0
5FTHFt2_pos	10.930884258017207
5HLTDL_pos	9.973076855815489
5HOMEPRAZOLEte_neg	7.614722024964575
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.59572028842828
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21292.719490341417
5MTAte_pos	17408.868677497936
5MTHFt2_neg	2078.9584669470723
5MTHFt2_pos	2078.9584669470723
5MTHFt2le_neg	2257.9169338941447
5MTHFt2le_pos	2257.9169338941447
5MTHFt_neg	2078.9584669470723
5MTHFt_pos	1900.0
5OXPROt_neg	17000.634854049888
5OXPROt_pos	10153.423465762708
5THFtl_pos	3864.956721379251
5THFtm_pos	6309.685171745153
6DHFtl_pos	4670.703837628251
6DHFtm_pos	6699.400723353134
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70318.61439515825
6HTSTSTERONEtr_neg	70318.61439515822
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4670.703837628252
6THFtm_pos	6699.400723353131
7DHCHSTEROLtr_neg	12783.138493559905
7DHCHSTEROLtr_pos	112664.59132305563
7DHFtl_pos	5207.868581794249
7DHFtm_pos	6960.393976759231
7THFtl_pos	5207.86858179425
7THFtm_pos	6960.393976759233
A4GALTc_pos	0.0
A4GALTg_pos	15711.001766043419
A4GNT1g_pos	0.0
A4GNT2g_pos	334.7732222284741
AACOAT_pos	10394.791370138873
AACTOOR_pos	17807.28761771271
AACTtm_pos	17807.28761771271
AASAD3m_pos	54.07646003989946
AATAi_neg	8170.0465819774945
AATAi_pos	74.26549516298037
ABO1g_pos	14312.787322847526
ABO2g_pos	13292.434018937214
ABO3g_pos	13811.94590618309
ABO4g_pos	13158.351939208018
ABO5g_pos	13158.351939208018
ABO6g_pos	12493.135869693893
ABO7g_pos	12493.135869693893
ABO8g_pos	12528.8027612629
ABO9g_pos	11247.771503915279
ABTArm_neg	16410.822285835697
ABTArm_pos	21248.52777915715
ABTD_neg	5379.002648118293
ABTD_pos	9.861751286989968
ABTti_pos	5379.002648118293
ABUTD_pos	24023.762898732268
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1798.9260388819303
ABUTt2r_pos	1848.6771560329148
ABUTt4_2_r_neg	1848.6771560329148
ABUTt4_2_r_pos	1798.9260388819303
ACACT10m_neg	25089.393332970816
ACACT10m_pos	20907.86727092799
ACACT1r_neg	19861.031453886062
ACACT1r_pos	32117.794233743265
ACACT1rm_pos	15642.933659148553
ACACT1x_pos	20939.839202570467
ACACT4p_pos	45385.449369617534
ACACT5p_pos	45385.44936961753
ACACT6p_pos	45385.449369617534
ACACT7p_pos	43750.112536053166
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2220.8387225190354
ACACt2_pos	2220.8387225190354
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10426.169784489844
ACACtx_pos	0.0
ACALDt_neg	8272.663522724488
ACALDt_pos	7.108618352255629
ACALDtm_neg	14825.580349252376
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73386.15000904149
ACALDtx_neg	0.0
ACALDtx_pos	14.83883035586694
ACCOAC_pos	6930.147894872549
ACCOACm_pos	7013.4667992994455
ACCOAL_pos	5760.152109502395
ACCOALm_pos	9440.007684781596
ACCOAgt_neg	0.0
ACCOAgt_pos	30021.096715055402
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4068.4746229714992
ACCOAtr_pos	4068.4746229714992
ACETONEt2_neg	17771.79346242105
ACETONEt2_pos	8.833420466455408
ACETONEt2m_neg	17771.793462421054
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15411.575683285882
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15411.575683285877
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13158.351939208018
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13158.35193920802
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12493.135869693895
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12493.135869693891
ACGALK2_pos	678.2851562509028
ACGALK_pos	675.6727113143022
ACGALtlg_neg	1230.0051935346853
ACGALtlg_pos	0.0
ACGALtly_pos	675.6727113143022
ACGAM2E_neg	6469.9099461439555
ACGAM2E_pos	42923.19055531297
ACGAM6PSi_pos	7137.54681781598
ACGAMK_pos	6469.9099461439555
ACGAMPM_neg	0.0
ACGAMPM_pos	6469.9099461439555
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1230.0051935346853
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1230.0051935346855
ACGPID_pos	55.59086343557875
ACGSm_pos	0.0
ACHEe_pos	10776.696080904283
ACHVESSEC_pos	6659.08299288908
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13272.73974602262
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16416.557625959005
ACN13ACNGALGBSIDEtg_neg	16416.557625959005
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16416.557625959005
ACN23ACNGALGBSIDEtg_neg	16416.557625959005
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18547.69311016822
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18547.69311016823
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16379.711812524403
ACNACNGALGBSIDEtg_neg	16379.711812524409
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11448.482044095454
ACNAM9PL_pos	11654.608647540917
ACNAMPH_pos	11654.608647540917
ACNAMlt_neg	24904.121227333682
ACNAMlt_pos	0.0
ACNAMtn_pos	8883.28710492104
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14746.847260690503
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14746.847260690505
ACNMLr_neg	29522.730433304718
ACNMLr_pos	11654.60864754092
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38113.033098535874
ACOAD8m_pos	2850.0
ACOAD9m_pos	24905.498627776782
ACOAHi_pos	7133.133112268896
ACOAO7p_pos	38185.63467493886
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94999.93839494334
ACOX2x_pos	85653.08394405448
ACP1_FMN__pos	5932.12065990068
ACRNtm_pos	9283.461786454895
ACS2_pos	6932.390248387366
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7133.133112268896
ACSm_pos	9391.203428126266
ACTLMO_pos	6452.278546610186
ACTNMO_pos	25918.867527414408
ACYP_pos	4967.50427440434
ACt2m_neg	10246.018073472964
ACt2m_pos	10067.257537840218
ACt2r_neg	2220.8387225190354
ACt2r_pos	2220.8387225190354
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10478.216691313899
ADAe_pos	11315.257342883451
ADCim_pos	17771.793462421054
ADEt_neg	7164.9680095851945
ADEt_pos	38504.11677525703
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2091.6683198716632
ADK1_pos	2091.6683198716632
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2091.6683198716632
ADK3_pos	2091.6683198716632
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2091.6683198716632
ADKd_pos	2091.6683198716632
ADMDC_pos	21292.719490341427
ADNCYC_pos	6353.9700226699315
ADNK1_pos	5485.618773416159
ADNK1m_pos	3700.4034914901595
ADNK3_pos	6222.743565025293
ADNK4_pos	6222.969465821843
ADNt4_pos	608.3144406150609
ADNt5le_pos	1826.7996684727673
ADNt_neg	608.3144406150609
ADNt_pos	1226.6841010996882
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11128.46069691195
ADNtm_pos	14420.647460550617
ADPACDAc_pos	13816.787357313526
ADPACTD_neg	0.0
ADPACTD_pos	13816.78735731353
ADPCOACROT_neg	13816.78735731353
ADPCOACROT_pos	92598.60381320678
ADPCOAPTE_pos	13816.78735731353
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13805.396104375352
ADPRDPm_pos	0.0
ADPRIBt_pos	25.042484500700155
ADPT_pos	7536.159882625486
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.46396616886464
ADRNCOAtx_pos	24139.249907113488
ADRNCPT1_pos	717.4256229409983
ADRNCPT2_pos	717.4256229409983
ADRNCRNt_pos	717.4256229409983
ADRNLPVESSEC_pos	49607.46839166403
ADRNt_neg	1863.682277295673
ADRNt_pos	1662.0789797536356
ADSELK_pos	0.0
ADSK_pos	5293.419944138641
ADSL1_pos	15624.624830265737
ADSL2_pos	35158.601666001756
ADSS_pos	15624.624830265737
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.614722024964576
AG13T10g_pos	15184.02204551589
AG13T11g_pos	15184.02204551589
AG13T12g_pos	15184.02204551589
AG13T13g_pos	15184.02204551589
AG13T14g_pos	15184.02204551589
AG13T15g_pos	15184.02204551589
AG13T16g_pos	10642.487534814756
AG13T17g_pos	10642.487534814756
AG13T18g_pos	10642.487534814756
AG13T1g_pos	10693.670809786521
AG13T2g_pos	10693.670809786521
AG13T3g_pos	10693.670809786521
AG13T4g_pos	15184.022045515889
AG13T5g_pos	15184.022045515889
AG13T6g_pos	15184.022045515889
AG13T7g_pos	15184.022045515889
AG13T8g_pos	15184.022045515889
AG13T9g_pos	15184.022045515889
AGDC_pos	7137.546817815982
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46337.97739098938
AGPAT1_pos	17996.76369853379
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12380.212264753205
AGTix_pos	16963.002035775655
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34730.729078574666
AHCYSte_pos	13817.371011720503
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6738.6619537111255
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13098.573718207352
AHEXASE2ly_pos	23915.021865810297
AHEXASEly_pos	24588.796496084302
AICART_neg	18562.343878589014
AICART_pos	17317.734512615752
AICARte_neg	18562.343878589014
AICARte_pos	17317.734512615752
AIRCr_neg	0.0
AIRCr_pos	35158.601666001756
AK2LGCHOLt_neg	8.0116706586481
AK2LGCHOLt_pos	11509.641717826124
AKGDm_pos	19074.429878401555
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2148.485141329336
AKGt4_3_pos	3075.4632509502435
AKGtp_neg	0.0
AKGtp_pos	77.9595966427224
AKR1C1_pos	80387.37468740816
AKR1C41_pos	2340.110763271936
AKR1C42_pos	2340.110763271936
AKR1D2_pos	95282.03336627941
AKR1D_pos	15876.999384490939
ALA-DTDe_pos	1468.2330237770939
ALAALACNc_neg	0.0
ALAALACNc_pos	9660.678720438575
ALAALAPEPT1tc_pos	9660.678720438573
ALAASNNaEx_pos	600.4135360214229
ALAATB0tc_pos	1750.588610902595
ALACYSNaEx_pos	599.9723674959333
ALADGLNexR_neg	418.8921534743071
ALADGLNexR_pos	418.8921534743071
ALADGLYexR_neg	418.8921534743071
ALADGLYexR_pos	418.8921534743071
ALAGLNNaEx_pos	585.0337198217362
ALAGLNexR_neg	399.57717289819607
ALAGLNexR_pos	399.57717289819607
ALAGLYexR_neg	394.5184665694742
ALAGLYexR_pos	394.5184665694742
ALAR_neg	3.119008224849747
ALAR_pos	5215.8840332437985
ALASERNaEx_pos	599.9723674959333
ALASm_pos	2850.0
ALATA_L_neg	6004.5007879336745
ALATA_L_pos	5033.918015020898
ALATHRNaEx_pos	599.9723674959333
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	716.722064336026
ALAt2r_pos	835.924329132685
ALAt4_pos	735.1859383222289
ALAtN1_neg	1508.2500403408299
ALAtN1_pos	1862.5075715767236
ALAyLATthc_pos	716.722064336026
ALCD1_neg	7855.11522655036
ALCD1_pos	16.02478274106132
ALCD21_D_pos	1352.8705740899884
ALCD21_L_pos	2715.515636989849
ALCD22_D_pos	1773.9009457525403
ALCD22_L_pos	2715.515636989849
ALCD2if_pos	7.273692636514167
ALCD2yf_pos	6.56898144207993
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.9595966427224
ALDD2x_pos	10911.147464654274
ALDD2xm_pos	14825.580349252377
ALDD2y_pos	10482.077989487349
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71656.98852410728
ALDSTRNtm_neg	71656.98852410728
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3930.866997296864
ALOX5_pos	132.3090117414635
ALR2_pos	2715.515636989849
ALR3_pos	2715.515636989849
AMACR2p_pos	29551.770363658943
AMACR2r_pos	0.0
AMACRp_pos	85653.08394405448
AMACRr_pos	0.0
AMANK_pos	11654.608647540917
AMCOXO_pos	77.31752156563937
AMETr_neg	0.0
AMETr_pos	6738.661953711125
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10608.36752823778
AMPTASECG_pos	11943.873633589345
AMPTASECGe_pos	15937.471550509212
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.41814244604737
AMY2e_pos	13.41814244604737
ANDRSTRNGLCte_pos	93846.05240428893
ANDRSTRNGLCtr_neg	93846.05240428893
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75581.32699333683
ANDRSTRNte_pos	19.904924459693152
ANDRSTRNtr_neg	19.904924459693156
ANDRSTRNtr_pos	75581.32699333683
ANTHte_neg	14.055527708406416
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.852592276554397
AOBUTDsm_pos	17807.28761771271
AP4AH1_pos	0.0
APAT2rm_neg	24431.011029089404
APAT2rm_pos	20001.365917238676
APNNOXte_neg	7.614722024964576
APNNOXte_pos	0.0
APOCF_pos	10044.318244579299
APOCFm_pos	11558.89528720955
APOC_LYS_BTNP_pos	10044.318244579299
APOC_LYS_BTNPm_pos	11558.89528720955
APPNNte_neg	0.0
APPNNte_pos	7.614722024964576
APRGSTRNte_neg	80387.37468740821
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.025536140601968
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.025536140601968
ARACHCOAtx_neg	51193.0159079003
ARACHCOAtx_pos	19284.494437582023
ARACHCPT1_pos	27225.63673107048
ARACHCPT2_pos	27225.63673107048
ARACHCRNt_pos	27225.63673107048
ARACHDCOAtx_neg	6738.044448555055
ARACHDCOAtx_pos	382.99364889658693
ARACHDt2_neg	1501.5186863846407
ARACHDt2_pos	1299.9153888426033
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8394.749282062212
ARACHt_neg	1863.682277295673
ARACHt_pos	1662.0789797536356
ARGATB0tc_pos	2061.222813251903
ARGDCm_pos	46337.97739098938
ARGLYSex_pos	451.96987071184003
ARGN_pos	29677.145714181614
ARGNm_pos	30251.141156907503
ARGSL_neg	0.0
ARGSL_pos	24451.79117938894
ARGSS_pos	24451.79117938894
ARGt4_pos	1673.6077055333265
ARGtiDF_pos	634.300861401339
ARGtm_neg	3527.4994082748526
ARGtm_pos	2850.0
ARSA_pos	48600.29417508713
ARTCOAL1_pos	7926.189333137196
ARTCOAL2_pos	7926.189333137196
ARTCOAL3_pos	7926.189333137196
ASAH1_pos	52665.48149297172
ASCBOX_pos	18920.245043050247
ASCBSVCTtc_pos	5826.848513415311
ASCBt4_neg	1098.511903999291
ASCBt4_pos	1608.8958470890802
ASCBt_neg	1608.8958470890802
ASCBt_pos	1407.2925495470427
ASNALANaEx_pos	600.4135360214229
ASNATB0tc_pos	1765.968427102282
ASNCYSNaEx_pos	600.4135360214229
ASNGLNNaEx_pos	600.4135360214229
ASNNm_pos	16374.084141743586
ASNPHELAT2tc_pos	284.5964679880648
ASNS1_pos	13195.246083411124
ASNSERNaEx_pos	600.4135360214229
ASNTHRNaEx_pos	600.4135360214229
ASNt4_pos	750.50538121671
ASNtN1_neg	1508.271470078224
ASNtN1_pos	1862.5075715767236
ASNtm_pos	16374.084141743586
ASP1DC_pos	13113.393592154702
ASPCTr_neg	0.0
ASPCTr_pos	30130.138746076496
ASPDTDe_neg	16.50047417903252
ASPDTDe_pos	3829.5161109112355
ASPDt6_pos	3829.5161109112355
ASPDxt_neg	16.50047417903252
ASPDxt_pos	0.0
ASPGLUm_pos	8727.105317415764
ASPNATm_pos	17924.739057051014
ASPPROASCT1_pos	2037.0781680466498
ASPTA_neg	8989.21133834279
ASPTA_pos	9194.622558174624
ASPTAm_neg	9177.723181938565
ASPTAm_pos	19487.94722185284
ASPt6_pos	3829.5161109112355
ASPte_pos	2037.0781680466498
ATP1ter_neg	0.0
ATP1ter_pos	8911.040439013814
ATP2ter_neg	5925.672818177935
ATP2ter_pos	5925.672818177935
ATPH1e_pos	26145.11423802898
ATPH2e_pos	3.2972175196268427
ATPS4m_pos	3954.542382625623
ATPasel_pos	31897.507796860726
ATPtm_pos	3073.770105243504
ATPtn_neg	0.0
ATPtn_pos	11528.358988294085
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6136.872936520139
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24316.816174331343
Asn_X_Ser_Thrtr_neg	23859.817322160907
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15711.001766043415
B3GALT41g_pos	18634.19717455383
B3GALT42g_pos	19447.624873799505
B3GALT43g_pos	20053.26483811396
B3GALT44g_pos	20712.607946400516
B3GALT5g_pos	14064.42565128528
B3GALTg_pos	15673.536085964137
B3GNT11g_pos	13432.686000935322
B3GNT12g_pos	11999.183587915397
B3GNT310g_pos	15567.289637845694
B3GNT311g_pos	13158.351939208018
B3GNT312g_pos	13432.686000935319
B3GNT313g_pos	12493.135869693893
B3GNT314g_pos	11247.771503915279
B3GNT315g_pos	11999.18358791539
B3GNT31g_pos	12770.475171039576
B3GNT32g_pos	12770.475171039576
B3GNT33g_pos	12770.475171039576
B3GNT34g_pos	13124.902949678572
B3GNT35g_pos	13124.902949678572
B3GNT36g_pos	1230.0051935346853
B3GNT37g_pos	18655.74474608308
B3GNT39g_pos	40963.49665265244
B3GNT51g_pos	15567.289637845695
BAAT1x_pos	5298.514272236937
BAAT2x_pos	4526.582824107534
BAAT3x_pos	29551.770363658943
BAAT4x_pos	5298.514272236937
BACCL_pos	10044.318244579299
BACCLm_pos	11558.89528720955
BALABETAtc_pos	1932.6414692696005
BALAPAT1tc_pos	1847.5646346792066
BALAVECSEC_pos	6574.82070218753
BALAtmr_neg	24431.0110290894
BALAtmr_pos	20001.365917238672
BAMPPALDOX_pos	47703.79307651789
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.40006189131937
BCRNe_pos	18291.223011271617
BDG2HCGHD_pos	0.0
