	Treg_Spleen_Treg2_L1
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.154296813334494
4NPHSFte_pos	0.0
4NPHSULT_pos	29.154296813334486
4NPHte_neg	0.0
4NPHte_pos	16.99153546591051
4OHPROIMINOtc_pos	2258.732877579647
4PYRDX_pos	10576.43546739323
5ADTSTSTERONEGLCte_pos	91456.60800312605
5ADTSTSTERONEGLCtr_neg	91456.60800312608
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	12554.391220845295
5ADTSTSTERONESte_neg	9.255738548197492
5ADTSTSTERONESte_pos	71412.8042020024
5ADTSTSTERONEte_neg	73429.53004103623
5ADTSTSTERONEte_pos	8.281801380127172
5ADTSTSTERONEtr_neg	44.829405703714805
5ADTSTSTERONEtr_pos	73433.90988708806
5AOPtm_neg	21647.61561059224
5AOPtm_pos	0.0
5DHFtl_pos	3749.797407154699
5FTHFt2_neg	0.0
5FTHFt2_pos	10.732035546300446
5HLTDL_pos	9.310485644602833
5HOMEPRAZOLEte_neg	7.605309462053869
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.372750355451473
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	20971.05243976166
5MTAte_pos	16780.851297542613
5MTHFt2_neg	2087.7715099775664
5MTHFt2_pos	2087.7715099775664
5MTHFt2le_neg	2275.543019955133
5MTHFt2le_pos	2275.543019955133
5MTHFt_neg	2087.7715099775664
5MTHFt_pos	1900.0
5OXPROt_neg	16794.767411665664
5OXPROt_pos	9710.346006871261
5THFtl_pos	3749.797407154699
5THFtm_pos	6293.522603123775
6DHFtl_pos	4486.346598533441
6DHFtm_pos	6675.654827879989
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	68329.56201061564
6HTSTSTERONEtr_neg	68329.56201061564
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4486.3465985334415
6THFtm_pos	6675.654827879983
7DHCHSTEROLtr_neg	12691.683675326507
7DHCHSTEROLtr_pos	111060.93167654819
7DHFtl_pos	4977.379392785937
7DHFtm_pos	6931.530508759911
7THFtl_pos	4977.379392785936
7THFtm_pos	6931.530508759909
A4GALTc_pos	0.0
A4GALTg_pos	14970.07572097864
A4GNT1g_pos	0.0
A4GNT2g_pos	324.91257215947775
AACOAT_pos	9929.099053104606
AACTOOR_pos	17698.07448396207
AACTtm_pos	17698.07448396207
AASAD3m_pos	53.54674681405875
AATAi_neg	8157.319636265231
AATAi_pos	73.72527545857406
ABO1g_pos	13638.441021299022
ABO2g_pos	12683.903354429543
ABO3g_pos	13174.429125161245
ABO4g_pos	12486.629155832965
ABO5g_pos	12486.629155832965
ABO6g_pos	11816.369687427006
ABO7g_pos	11816.369687427006
ABO8g_pos	11913.610739269297
ABO9g_pos	10655.972576393448
ABTArm_neg	16356.374597361579
ABTArm_pos	20872.589157131108
ABTD_neg	5302.722166620189
ABTD_pos	9.188643148860482
ABTti_pos	5302.722166620189
ABUTD_pos	23774.847018863373
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1725.9375772174737
ABUTt2r_pos	1698.7484062579806
ABUTt4_2_r_neg	1698.7484062579806
ABUTt4_2_r_pos	1725.9375772174737
ACACT10m_neg	24620.911480195344
ACACT10m_pos	20617.089147703024
ACACT1r_neg	19316.698162290068
ACACT1r_pos	30260.8725016383
ACACT1rm_pos	15251.47261875054
ACACT1x_pos	20535.209437258654
ACACT4p_pos	44230.58826463215
ACACT5p_pos	44230.58826463215
ACACT6p_pos	44230.58826463216
ACACT7p_pos	42595.31124484353
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2060.1232676219897
ACACt2_pos	2060.1232676219897
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	9929.54685883126
ACACtx_pos	0.0
ACALDt_neg	7670.461804704067
ACALDt_pos	6.578151687917968
ACALDtm_neg	14055.403856889574
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	71444.4135726829
ACALDtx_neg	0.0
ACALDtx_pos	14.412027684960922
ACCOAC_pos	6476.353454356718
ACCOACm_pos	6985.07418082064
ACCOAL_pos	5571.142113379636
ACCOALm_pos	9183.295975023633
ACCOAgt_neg	0.0
ACCOAgt_pos	28384.967568331238
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4050.169079967861
ACCOAtr_pos	4050.169079967861
ACETONEt2_neg	17408.674411467837
ACETONEt2_pos	8.200403260282416
ACETONEt2m_neg	17408.674411467837
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	14675.064610973164
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	14675.06461097317
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12486.629155832965
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12486.629155832961
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	11816.369687427006
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	11816.369687427008
ACGALK2_pos	664.5557296850797
ACGALK_pos	662.1259063409891
ACGALtlg_neg	1193.412799858696
ACGALtlg_pos	0.0
ACGALtly_pos	662.1259063409893
ACGAM2E_neg	5818.132298409418
ACGAM2E_pos	40669.39281467004
ACGAM6PSi_pos	6730.678050308012
ACGAMK_pos	5818.132298409418
ACGAMPM_neg	0.0
ACGAMPM_pos	5818.132298409418
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1193.412799858695
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1193.412799858695
ACGPID_pos	54.296141599971094
ACGSm_pos	0.0
ACHEe_pos	9943.447459279128
ACHVESSEC_pos	6254.2317433781955
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	12858.294241905713
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	15481.189365784794
ACN13ACNGALGBSIDEtg_neg	15481.189365784792
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	15481.189365784794
ACN23ACNGALGBSIDEtg_neg	15481.189365784789
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	17524.18593927618
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	17524.185939276158
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	15470.384765993953
ACNACNGALGBSIDEtg_neg	15470.384765993951
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	10792.134793590734
ACNAM9PL_pos	11145.163319001276
ACNAMPH_pos	11145.163319001276
ACNAMlt_neg	24094.382521192358
ACNAMlt_pos	0.0
ACNAMtn_pos	8778.421580423981
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	13964.461882882997
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	13964.461882882999
ACNMLr_neg	27865.16496619633
ACNMLr_pos	11145.163319001274
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37344.4619680593
ACOAD8m_pos	2850.0
ACOAD9m_pos	24320.658214769777
ACOAHi_pos	6577.193616812276
ACOAO7p_pos	37767.83135192002
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	92736.97595279673
ACOX2x_pos	84073.86378903523
ACP1_FMN__pos	5494.882157813009
ACRNtm_pos	9151.385510234797
ACS2_pos	6681.414041488263
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6577.193616812277
ACSm_pos	9053.067259721782
ACTLMO_pos	6308.130382587997
ACTNMO_pos	25047.952567770306
ACYP_pos	4528.4005602859015
ACt2m_neg	10027.585218864833
ACt2m_pos	9756.531309466382
ACt2r_neg	2075.7928345757687
ACt2r_pos	2075.7928345757687
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	9485.768375210433
ADAe_pos	10481.152504064426
ADCim_pos	17408.674411467833
ADEt_neg	6669.514397876849
ADEt_pos	36818.917095292985
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2091.099063234887
ADK1_pos	2091.099063234887
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2091.099063234887
ADK3_pos	2091.099063234887
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2060.354519261573
ADKd_pos	2091.099063234887
ADMDC_pos	20971.05243976166
ADNCYC_pos	5912.554785250624
ADNK1_pos	5050.314013100212
ADNK1m_pos	3642.032110135265
ADNK3_pos	5790.944491562196
ADNK4_pos	5791.145648470863
ADNt4_pos	498.4958114419153
ADNt5le_pos	1536.3748666634647
ADNt_neg	498.4958114419153
ADNt_pos	1198.2826737503894
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10651.993949625503
ADNtm_pos	13459.665341025702
ADPACDAc_pos	13306.85703600129
ADPACTD_neg	0.0
ADPACTD_pos	13306.85703600129
ADPCOACROT_neg	13306.85703600129
ADPCOACROT_pos	90289.30898421709
ADPCOAPTE_pos	13306.85703600129
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	12413.576020555147
ADPRDPm_pos	0.0
ADPRIBt_pos	23.723303955290405
ADPT_pos	6564.938265330104
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.11493285277044
ADRNCOAtx_pos	23544.846909136937
ADRNCPT1_pos	707.0640561237028
ADRNCPT2_pos	707.0640561237028
ADRNCRNt_pos	707.0640561237028
ADRNLPVESSEC_pos	47762.100382259014
ADRNt_neg	1645.6147468309064
ADRNt_pos	1533.8479141886846
ADSELK_pos	0.0
ADSK_pos	4883.191641535055
ADSL1_pos	14654.828402590992
ADSL2_pos	33713.74841805538
ADSS_pos	14654.828402590992
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.605309462053868
AG13T10g_pos	14415.483076469138
AG13T11g_pos	14415.483076469138
AG13T12g_pos	14415.483076469138
AG13T13g_pos	14415.483076469138
AG13T14g_pos	14415.483076469138
AG13T15g_pos	14415.483076469138
AG13T16g_pos	10086.34407445797
AG13T17g_pos	10086.34407445797
AG13T18g_pos	10086.34407445797
AG13T1g_pos	10134.465339533548
AG13T2g_pos	10134.465339533548
AG13T3g_pos	10134.465339533548
AG13T4g_pos	14415.483076469136
AG13T5g_pos	14415.483076469136
AG13T6g_pos	14415.483076469136
AG13T7g_pos	14415.483076469136
AG13T8g_pos	14415.483076469136
AG13T9g_pos	14415.483076469136
AGDC_pos	6730.678050308012
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46003.02325762398
AGPAT1_pos	16482.82303691429
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12360.649963746495
AGTix_pos	16629.98121333385
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	33637.52971696283
AHCYSte_pos	13385.986199792402
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6563.179412491953
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12607.485504332144
AHEXASE2ly_pos	23196.862354890327
AHEXASEly_pos	23782.819183696534
AICART_neg	17816.573796213022
AICART_pos	16708.19976617662
AICARte_neg	17816.573796213026
AICARte_pos	16708.19976617662
AIRCr_neg	0.0
AIRCr_pos	33713.74841805538
AK2LGCHOLt_neg	7.984756425106035
AK2LGCHOLt_pos	10720.977018067597
AKGDm_pos	18779.33206385306
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2004.4179473469246
AKGt4_3_pos	2757.0532128444647
AKGtp_neg	0.0
AKGtp_pos	77.41920856612467
AKR1C1_pos	78182.33639367405
AKR1C41_pos	2329.0180497052243
AKR1C42_pos	2329.0180497052243
AKR1D2_pos	93693.96863036836
AKR1D_pos	15842.269507084688
ALA-DTDe_pos	1402.4909265062865
ALAALACNc_neg	0.0
ALAALACNc_pos	9604.871275070047
ALAALAPEPT1tc_pos	9604.871275070047
ALAASNNaEx_pos	513.3243832165044
ALAATB0tc_pos	1795.276023208599
ALACYSNaEx_pos	512.6624472100124
ALADGLNexR_neg	425.9358285458127
ALADGLNexR_pos	425.9358285458127
ALADGLYexR_neg	425.9358285458127
ALADGLYexR_pos	425.9358285458127
ALAGLNNaEx_pos	456.88943743545383
ALAGLNexR_neg	413.7181530324258
ALAGLNexR_pos	413.7181530324258
ALAGLYexR_neg	408.40593459676757
ALAGLYexR_pos	408.40593459676757
ALAR_neg	3.0963339218431747
ALAR_pos	5232.0019285321805
ALASERNaEx_pos	512.6624472100124
ALASm_pos	2850.0
ALATA_L_neg	6043.024488590208
ALATA_L_pos	4906.034941151619
ALATHRNaEx_pos	512.6624472100124
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	751.3044298038751
ALAt2r_pos	936.513000153423
ALAt4_pos	722.6595664864683
ALAtN1_neg	1494.136026646528
ALAtN1_pos	1919.7187327973247
ALAyLATthc_pos	751.3044298038751
ALCD1_neg	7499.959187942004
ALCD1_pos	15.628052980626132
ALCD21_D_pos	1207.8065157229994
ALCD21_L_pos	2423.6905824588102
ALCD22_D_pos	1595.389510549991
ALCD22_L_pos	2423.6905824588102
ALCD2if_pos	7.009508310205442
ALCD2yf_pos	6.544730568628278
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.41920856612467
ALDD2x_pos	9957.096595882304
ALDD2xm_pos	14055.40385688957
ALDD2y_pos	9494.550527110761
ALDSTRNte_neg	0.0
ALDSTRNte_pos	69769.790244501
ALDSTRNtm_neg	69769.790244501
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3937.2535603523943
ALOX5_pos	131.0558172341108
ALR2_pos	2423.6905824588102
ALR3_pos	2423.6905824588102
AMACR2p_pos	29279.109012794674
AMACR2r_pos	0.0
AMACRp_pos	84073.86378903523
AMACRr_pos	0.0
AMANK_pos	11145.163319001276
AMCOXO_pos	76.91081510138129
AMETr_neg	0.0
AMETr_pos	6563.179412491954
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	9789.485256807293
AMPTASECG_pos	11241.04722355868
AMPTASECGe_pos	14844.866717808269
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.415353878977399
AMY2e_pos	13.415353878977399
ANDRSTRNGLCte_pos	91450.88404975987
ANDRSTRNGLCtr_neg	91450.88404975986
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	73493.02740090954
ANDRSTRNte_pos	19.517078140901813
ANDRSTRNtr_neg	19.517078140901813
ANDRSTRNtr_pos	73493.02740090953
ANTHte_neg	14.00872198485518
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.707935579321536
AOBUTDsm_pos	17698.07448396207
AP4AH1_pos	0.0
APAT2rm_neg	24327.180617073413
APAT2rm_pos	19910.30375883012
APNNOXte_neg	7.605309462053868
APNNOXte_pos	0.0
APOCF_pos	9559.265496099322
APOCFm_pos	11286.399924425019
APOC_LYS_BTNP_pos	9559.265496099322
APOC_LYS_BTNPm_pos	11286.399924425019
APPNNte_neg	0.0
APPNNte_pos	7.605309462053868
APRGSTRNte_neg	78182.33639367415
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.003832706220279
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.003832706220279
ARACHCOAtx_neg	49873.43622752996
ARACHCOAtx_pos	18932.67598368887
ARACHCPT1_pos	27170.61965286369
ARACHCPT2_pos	27170.61965286369
ARACHCRNt_pos	27170.61965286369
ARACHDCOAtx_neg	6301.435467393231
ARACHDCOAtx_pos	379.68949801465476
ARACHDt2_neg	1168.8158070870145
ARACHDt2_pos	1057.0489744447927
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8015.443326175529
ARACHt_neg	1645.6147468309064
ARACHt_pos	1533.8479141886846
ARGATB0tc_pos	1959.5713077771884
ARGDCm_pos	46003.02325762399
ARGLYSex_pos	446.47275084748804
ARGN_pos	28943.343836928514
ARGNm_pos	29660.948118213364
ARGSL_neg	0.0
ARGSL_pos	23663.87962321674
ARGSS_pos	23663.87962321674
ARGt4_pos	1556.3415642858736
ARGtiDF_pos	602.044638769104
ARGtm_neg	3521.121617896181
ARGtm_pos	2850.0
ARSA_pos	46506.44376724022
ARTCOAL1_pos	7456.588784066017
ARTCOAL2_pos	7456.588784066017
ARTCOAL3_pos	7456.588784066017
ASAH1_pos	50998.79485825582
ASCBOX_pos	18667.641592876094
ASCBSVCTtc_pos	5232.857027133814
ASCBt4_neg	1048.6961040481276
ASCBt4_pos	1478.1575750360307
ASCBt_neg	1478.1575750360307
ASCBt_pos	1366.3907423938085
ASNALANaEx_pos	513.3243832165044
ASNATB0tc_pos	1851.7109689896497
ASNCYSNaEx_pos	513.3243832165044
ASNGLNNaEx_pos	513.3243832165044
ASNNm_pos	15474.518077066221
ASNPHELAT2tc_pos	310.69902420107155
ASNS1_pos	12114.999579594207
ASNSERNaEx_pos	513.3243832165044
ASNTHRNaEx_pos	513.3243832165044
ASNt4_pos	704.6620765898572
ASNtN1_neg	1494.796706329958
ASNtN1_pos	1901.0605632172837
ASNtm_pos	15474.518077066221
ASP1DC_pos	12917.126240429565
ASPCTr_neg	0.0
ASPCTr_pos	28792.99165636231
ASPDTDe_neg	16.43597996454438
ASPDTDe_pos	3196.518784148339
ASPDt6_pos	3196.518784148339
ASPDxt_neg	16.43597996454438
ASPDxt_pos	0.0
ASPGLUm_pos	8624.750845651426
ASPNATm_pos	17083.16585213517
ASPPROASCT1_pos	1760.1869765944205
ASPTA_neg	8831.16731772316
ASPTA_pos	9002.275470116034
ASPTAm_neg	8994.698008310328
ASPTAm_pos	18935.735790188646
ASPt6_pos	3196.518784148339
ASPte_pos	1760.1869765944205
ATP1ter_neg	0.0
ATP1ter_pos	8466.17712355155
ATP2ter_neg	5696.402120512216
ATP2ter_pos	5696.402120512216
ATPH1e_pos	24918.308664394324
ATPH2e_pos	3.307429056321509
ATPS4m_pos	3892.9906795292777
ATPasel_pos	30155.352384216414
ATPtm_pos	3078.2857179515977
ATPtn_neg	0.0
ATPtn_pos	11272.58547838269
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	5856.929632811269
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	23587.200900459084
Asn_X_Ser_Thrtr_neg	23141.931917431328
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	14970.075720978635
B3GALT41g_pos	17586.785577193223
B3GALT42g_pos	18226.446646273253
B3GALT43g_pos	18738.917956985464
B3GALT44g_pos	19335.599663556575
B3GALT5g_pos	13377.729107042487
B3GALTg_pos	14959.346491985592
B3GNT11g_pos	12767.955334333925
B3GNT12g_pos	11367.7536203701
B3GNT310g_pos	14851.156791774318
B3GNT311g_pos	12486.629155832965
B3GNT312g_pos	12767.955334333925
B3GNT313g_pos	11816.369687427006
B3GNT314g_pos	10655.972576393448
B3GNT315g_pos	11367.75362037009
B3GNT31g_pos	12172.248991142145
B3GNT32g_pos	12172.248991142145
B3GNT33g_pos	12172.248991142145
B3GNT34g_pos	12460.865266032084
B3GNT35g_pos	12460.865266032084
B3GNT36g_pos	1193.4127998586955
B3GNT37g_pos	17583.598815576723
B3GNT39g_pos	39634.80096144575
B3GNT51g_pos	14851.15679177432
BAAT1x_pos	5700.0
BAAT2x_pos	4919.049432596208
BAAT3x_pos	29279.109012794674
BAAT4x_pos	5700.0
BACCL_pos	9559.265496099322
BACCLm_pos	11286.399924425019
BALABETAtc_pos	1744.6928626623212
BALAPAT1tc_pos	1894.7575112805148
BALAVECSEC_pos	6006.3906938558275
BALAtmr_neg	24327.180617073413
BALAtmr_pos	19910.30375883012
BAMPPALDOX_pos	47050.17014923836
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.264757498689866
BCRNe_pos	18187.477410884298
BDG2HCGHD_pos	0.0
BDHm_neg	15093.465090713433
