	exTreg_Spleen_exTreg9_L1
ADK3m_pos	2850.0
ADKd_neg	2200.705328371264
ADKd_pos	2200.705328371264
ADMDC_pos	21259.409560954056
ADNCYC_pos	6365.832761394206
ADNK1_pos	5552.888590130598
ADNK1m_pos	3698.7738677539364
ADNK3_pos	6348.034237025887
ADNK4_pos	6348.429901931638
ADNt4_pos	507.1295219564952
ADNt5le_pos	1498.0008450055611
ADNt_neg	507.1295219564952
ADNt_pos	1212.7186112645809
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11116.708836134643
ADNtm_pos	14729.190110933872
ADPACDAc_pos	13754.177008941651
ADPACTD_neg	0.0
ADPACTD_pos	13754.177008941651
ADPCOACROT_neg	13754.177008941651
ADPCOACROT_pos	94919.65187169651
ADPCOAPTE_pos	13754.177008941651
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13921.96266162483
ADPRDPm_pos	0.0
ADPRIBt_pos	24.392921013660477
ADPT_pos	7844.811827949086
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.714776259913858
ADRNCOAtx_pos	25315.16089218091
ADRNCPT1_pos	718.3112890688562
ADRNCPT2_pos	718.3112890688562
ADRNCRNt_pos	718.3112890688562
ADRNLPVESSEC_pos	50125.010724945394
ADRNt_neg	2108.3207696866352
ADRNt_pos	2012.930586560174
ADSELK_pos	0.0
ADSK_pos	5385.251922548909
ADSL1_pos	15375.923377996214
ADSL2_pos	35371.7915676897
ADSS_pos	15375.923377996214
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.663634349688803
AG13T10g_pos	15379.752579092767
AG13T11g_pos	15379.752579092767
AG13T12g_pos	15379.752579092767
AG13T13g_pos	15379.752579092767
AG13T14g_pos	15379.752579092767
AG13T15g_pos	15379.752579092767
AG13T16g_pos	10693.730496668692
AG13T17g_pos	10693.730496668692
AG13T18g_pos	10693.730496668692
AG13T1g_pos	10730.636154035805
AG13T2g_pos	10730.636154035805
AG13T3g_pos	10730.636154035805
AG13T4g_pos	15379.752579092763
AG13T5g_pos	15379.752579092763
AG13T6g_pos	15379.752579092763
AG13T7g_pos	15379.752579092763
AG13T8g_pos	15379.752579092763
AG13T9g_pos	15379.752579092763
AGDC_pos	7217.210024633702
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	47056.80826956896
AGPAT1_pos	18041.652964017343
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12347.767967770367
AGTix_pos	17280.783588816194
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34637.6836211067
AHCYSte_pos	14171.377142050305
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6720.055551879345
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13294.816477067761
AHEXASE2ly_pos	24054.008694305063
AHEXASEly_pos	24804.47087298454
AICART_neg	18297.352254471112
AICART_pos	17519.71438557964
AICARte_neg	18297.35225447111
AICARte_pos	17519.71438557964
AIRCr_neg	0.0
AIRCr_pos	35371.79156768972
AK2LGCHOLt_neg	7.965125421863778
AK2LGCHOLt_pos	11290.685737460488
AKGDm_pos	19078.17723607272
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2125.8611731203487
AKGt4_3_pos	2950.7900595345855
AKGtp_neg	0.0
AKGtp_pos	78.69385786407275
AKR1C1_pos	82470.87668302363
AKR1C41_pos	2327.7972613912934
AKR1C42_pos	2327.7972613912934
AKR1D2_pos	97495.03918901728
AKR1D_pos	16377.812047738564
ALA-DTDe_pos	1301.6974222461813
ALAALACNc_neg	0.0
ALAALACNc_pos	9782.327624925498
ALAALAPEPT1tc_pos	9782.327624925496
ALAASNNaEx_pos	508.56569785061464
ALAATB0tc_pos	1899.5147240742835
ALACYSNaEx_pos	508.3342643889433
ALADGLNexR_neg	449.6672823734232
ALADGLNexR_pos	449.6672823734232
ALADGLYexR_neg	449.6672823734232
ALADGLYexR_pos	449.6672823734232
ALAGLNNaEx_pos	452.7749768241255
ALAGLNexR_neg	433.1867112208077
ALAGLNexR_pos	433.1867112208077
ALAGLYexR_neg	426.6899746928126
ALAGLYexR_pos	426.6899746928126
ALAR_neg	3.1125843742312895
ALAR_pos	5324.251113337476
ALASERNaEx_pos	508.3342643889433
ALASm_pos	2850.0
ALATA_L_neg	5998.206650256647
ALATA_L_pos	5506.092119064967
ALATHRNaEx_pos	508.3342643889433
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	1023.5879535399467
ALAt2r_pos	1370.607126352003
ALAt4_pos	679.4402871255352
ALAtN1_neg	1498.4680474755755
ALAtN1_pos	1939.0641442156734
ALAyLATthc_pos	1023.5879535399467
ALCD1_neg	7681.119144215552
ALCD1_pos	16.309407106322578
ALCD21_D_pos	1644.9824575077673
ALCD21_L_pos	3765.2358301571303
ALCD22_D_pos	1644.9824575077673
ALCD22_L_pos	3765.2358301571303
ALCD2if_pos	7.124907718897269
ALCD2yf_pos	6.545652081657802
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.69385786407275
ALDD2x_pos	11442.191272695112
ALDD2xm_pos	15211.362225057826
ALDD2y_pos	10423.811701597273
ALDSTRNte_neg	0.0
ALDSTRNte_pos	73538.69268762009
ALDSTRNtm_neg	73538.69268761997
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3945.857918273442
ALOX5_pos	135.10016561108765
ALR2_pos	3765.2358301571303
ALR3_pos	3765.2358301571303
AMACR2p_pos	30121.93579872901
AMACR2r_pos	0.0
AMACRp_pos	87371.80356514807
AMACRr_pos	0.0
AMANK_pos	12158.970542753657
AMCOXO_pos	78.94280720469547
AMETr_neg	0.0
AMETr_pos	6720.055551879345
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10479.353121582248
AMPTASECG_pos	12226.687657153852
AMPTASECGe_pos	16152.76635064344
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.41627699977452
AMY2e_pos	13.41627699977452
ANDRSTRNGLCte_pos	96202.29073139148
ANDRSTRNGLCtr_neg	96202.29073139146
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	77208.47588134535
ANDRSTRNte_pos	19.76675370375047
ANDRSTRNtr_neg	19.766753703750467
ANDRSTRNtr_pos	77208.47588134532
ANTHte_neg	14.401909272452068
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	9.369661973794187
AOBUTDsm_pos	17948.30542593408
AP4AH1_pos	0.0
APAT2rm_neg	24390.66875618862
APAT2rm_pos	20072.144171226257
APNNOXte_neg	7.663634349688803
APNNOXte_pos	0.0
APOCF_pos	9934.661685132269
APOCFm_pos	11508.052102347376
APOC_LYS_BTNP_pos	9934.661685132269
APOC_LYS_BTNPm_pos	11508.052102347376
APPNNte_neg	0.0
APPNNte_pos	7.663634349688803
APRGSTRNte_neg	82470.8766830239
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.120811797398118
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.120811797398118
ARACHCOAtx_neg	50895.143903343436
ARACHCOAtx_pos	19772.303726653532
ARACHCPT1_pos	27524.946451857628
ARACHCPT2_pos	27524.946451857628
ARACHCRNt_pos	27524.946451857628
ARACHDCOAtx_neg	6802.88907573812
ARACHDCOAtx_pos	394.59657989708734
ARACHDt2_neg	2108.3207696866352
ARACHDt2_pos	2012.930586560174
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8810.34309562084
ARACHt_neg	2108.3207696866352
ARACHt_pos	2012.930586560174
ARGATB0tc_pos	2072.696469320992
ARGDCm_pos	47056.80826956896
ARGLYSex_pos	474.1051732085596
ARGN_pos	29813.85037264162
ARGNm_pos	30477.881544107568
ARGSL_neg	0.0
ARGSL_pos	24533.274028331678
ARGSS_pos	24533.274028331674
ARGt4_pos	1607.2137210324872
ARGtiDF_pos	724.1474392886297
ARGtm_neg	3529.3348531399097
ARGtm_pos	2850.0
ARSA_pos	49823.37635400603
ARTCOAL1_pos	7860.343095620841
ARTCOAL2_pos	7860.343095620841
ARTCOAL3_pos	7860.343095620841
ASAH1_pos	53109.66210474988
ASCBOX_pos	19349.476520405162
ASCBSVCTtc_pos	5733.795570254935
ASCBt4_neg	1219.987066748699
ASCBt4_pos	1470.9160849810703
ASCBt_neg	1470.9160849810703
ASCBt_pos	1375.5259018546092
ASNALANaEx_pos	508.56569785061464
ASNATB0tc_pos	1844.765843603913
ASNCYSNaEx_pos	508.56569785061464
ASNGLNNaEx_pos	508.56569785061464
ASNNm_pos	16289.512214330789
ASNPHELAT2tc_pos	319.3925268987002
ASNS1_pos	12998.756509741777
ASNSERNaEx_pos	508.56569785061464
ASNTHRNaEx_pos	508.56569785061464
ASNt4_pos	548.9453315500708
ASNtN1_neg	1499.2652790157558
ASNtN1_pos	1807.7719571000287
ASNtm_pos	16289.512214330789
ASP1DC_pos	13194.721131672964
ASPCTr_neg	0.0
ASPCTr_pos	29952.573742840836
ASPDTDe_neg	16.494340908360876
ASPDTDe_pos	3315.2829703989114
ASPDt6_pos	3315.2829703989114
ASPDxt_neg	16.494340908360876
ASPDxt_pos	0.0
ASPGLUm_pos	8738.64991071416
ASPNATm_pos	17198.754844513704
ASPPROASCT1_pos	1853.0654571301163
ASPTA_neg	9133.45906123607
ASPTA_pos	9208.720357996888
ASPTAm_neg	9198.946245747125
ASPTAm_pos	19686.098053000085
ASPt6_pos	3315.2829703989114
ASPte_pos	1853.0654571301163
ATP1ter_neg	0.0
ATP1ter_pos	8981.380464845557
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	26535.65971249148
ATPH2e_pos	3.2928915051801333
ATPS4m_pos	3954.474068694465
ATPasel_pos	32910.72234354345
ATPtm_pos	3062.7195076926846
ATPtn_neg	0.0
ATPtn_pos	11546.207711294526
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6667.483032444194
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24450.023594894476
Asn_X_Ser_Thrtr_neg	24001.39337050398
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	16002.454415178463
B3GALT41g_pos	18810.124054236592
B3GALT42g_pos	19570.344161133176
B3GALT43g_pos	20130.47068242016
B3GALT44g_pos	20870.052870467887
B3GALT5g_pos	14410.379314604748
B3GALTg_pos	16041.392159686058
B3GNT11g_pos	13685.386495796407
B3GNT12g_pos	12220.62002081377
B3GNT310g_pos	15936.097656298492
B3GNT311g_pos	13382.042200516571
B3GNT312g_pos	13685.386495796403
B3GNT313g_pos	12676.410073707773
B3GNT314g_pos	11439.028676756143
B3GNT315g_pos	12220.620020813758
B3GNT31g_pos	13141.493842846852
B3GNT32g_pos	13141.493842846852
B3GNT33g_pos	13141.493842846852
B3GNT34g_pos	13372.285710778462
B3GNT35g_pos	13372.285710778462
B3GNT36g_pos	1248.250703650449
B3GNT37g_pos	18914.097228008355
B3GNT39g_pos	41309.49345839561
B3GNT51g_pos	15936.097656298498
BAAT1x_pos	5700.0
BAAT2x_pos	4983.53921279638
BAAT3x_pos	30121.93579872901
BAAT4x_pos	5700.0
BACCL_pos	9934.661685132269
BACCLm_pos	11508.052102347376
BALABETAtc_pos	1857.8998212697563
BALAPAT1tc_pos	2115.2289145496566
BALAVECSEC_pos	6619.30412486963
BALAtmr_neg	24390.668756188625
BALAtmr_pos	20072.144171226257
BAMPPALDOX_pos	48981.52493535285
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.316525159222927
BCRNe_pos	18340.14185992378
BDG2HCGHD_pos	0.0
BDHm_neg	15210.441071828702
