	exTreg_Spleen_exTreg6_L1
5ADTSTSTERONEtr_pos	75908.16128311754
5AOPtm_neg	21947.37141173996
5AOPtm_pos	0.0
5DHFtl_pos	3855.310549528217
5FTHFt2_neg	0.0
5FTHFt2_pos	10.937587027991468
5HLTDL_pos	9.673664573806851
5HOMEPRAZOLEte_neg	7.627272032175288
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.773722564244043
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21357.952784089386
5MTAte_pos	17265.74264659935
5MTHFt2_neg	2113.9982484509974
5MTHFt2_pos	2113.9982484509974
5MTHFt2le_neg	2327.9964969019948
5MTHFt2le_pos	2327.9964969019948
5MTHFt_neg	2113.9982484509974
5MTHFt_pos	1900.0
5OXPROt_neg	17060.769268904558
5OXPROt_pos	10439.213967421676
5THFtl_pos	3855.310549528217
5THFtm_pos	6311.428424460148
6DHFtl_pos	4655.854786275627
6DHFtm_pos	6702.366743727035
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70954.9957693026
6HTSTSTERONEtr_neg	70954.9957693026
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4655.854786275627
6THFtm_pos	6702.366743727038
7DHCHSTEROLtr_neg	12790.05433651014
7DHCHSTEROLtr_pos	113506.12763276078
7DHFtl_pos	5189.5509441072345
7DHFtm_pos	6964.372961274886
7THFtl_pos	5189.550944107235
7THFtm_pos	6964.372961274891
A4GALTc_pos	0.0
A4GALTg_pos	15712.122398969006
A4GNT1g_pos	0.0
A4GNT2g_pos	328.995149036834
AACOAT_pos	10405.542568724573
AACTOOR_pos	17914.34598713208
AACTtm_pos	17914.34598713208
AASAD3m_pos	54.16557389069372
AATAi_neg	8165.902161870844
AATAi_pos	74.72071623423886
ABO1g_pos	14270.034242414937
ABO2g_pos	13279.548518600073
ABO3g_pos	13808.055770901576
ABO4g_pos	13063.83606692244
ABO5g_pos	13063.83606692244
ABO6g_pos	12371.955583797517
ABO7g_pos	12371.955583797517
ABO8g_pos	12497.933086465255
ABO9g_pos	11178.783970485096
ABTArm_neg	16646.190745116295
ABTArm_pos	21264.905250756186
ABTD_neg	5382.714084626064
ABTD_pos	9.988214820180653
ABTti_pos	5382.714084626064
ABUTD_pos	24250.02791955892
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	2264.293631374585
ABUTt2r_pos	2131.611172629497
ABUTt4_2_r_neg	2131.611172629497
ABUTt4_2_r_pos	2264.293631374585
ACACT10m_neg	25070.541600349312
ACACT10m_pos	20923.103832692785
ACACT1r_neg	19886.216919912877
ACACT1r_pos	31626.515249024418
ACACT1rm_pos	15655.842400196745
ACACT1x_pos	20904.592786547684
ACACT4p_pos	44976.70043721681
ACACT5p_pos	44976.70043721681
ACACT6p_pos	44976.700437216794
ACACT7p_pos	43345.20662592995
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2099.950966859329
ACACt2_pos	2099.950966859329
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10422.381824126735
ACACtx_pos	0.0
ACALDt_neg	8083.628581928158
ACALDt_pos	6.717220108826064
ACALDtm_neg	14594.442870353503
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	74098.90732213638
ACALDtx_neg	0.0
ACALDtx_pos	14.640399963925217
ACCOAC_pos	6890.649043631241
ACCOACm_pos	7018.083531949295
ACCOAL_pos	5962.32421165913
ACCOALm_pos	9439.800156214376
ACCOAgt_neg	0.0
ACCOAgt_pos	29940.46449705065
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4072.323795892831
ACCOAtr_pos	4072.323795892831
ACETONEt2_neg	17709.363838486886
ACETONEt2_pos	8.168647179095956
ACETONEt2m_neg	17709.363838486905
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15404.840021287555
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15404.840021287553
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13063.836066922438
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13063.836066922438
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12371.955583797511
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12371.955583797517
ACGALK2_pos	670.2019599224426
ACGALK_pos	667.8261236942895
ACGALtlg_neg	1234.988425111364
ACGALtlg_pos	0.0
ACGALtly_pos	667.8261236942895
ACGAM2E_neg	6276.486841859602
ACGAM2E_pos	42549.69784585428
ACGAM6PSi_pos	7149.973991943412
ACGAMK_pos	6276.4868418596025
ACGAMPM_neg	0.0
ACGAMPM_pos	6276.486841859603
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1234.9884251113638
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1234.988425111364
ACGPID_pos	56.43120603154165
ACGSm_pos	0.0
ACHEe_pos	10798.172344332665
ACHVESSEC_pos	6707.587011724771
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13202.695325255138
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16305.113773518715
ACN13ACNGALGBSIDEtg_neg	16305.113773518728
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16305.113773518715
ACN23ACNGALGBSIDEtg_neg	16305.113773518728
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18473.529755543193
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18473.5297555432
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16289.16364900667
ACNACNGALGBSIDEtg_neg	16289.163649006683
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11147.29898154436
ACNAM9PL_pos	11581.982763529602
ACNAMPH_pos	11581.982763529602
ACNAMlt_neg	24933.034180799747
ACNAMlt_pos	0.0
ACNAMtn_pos	8897.645426648081
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14643.583634240584
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14643.583634240586
ACNMLr_neg	29339.766862117067
ACNMLr_pos	11581.982763529602
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37981.03753307795
ACOAD8m_pos	2850.0
ACOAD9m_pos	24873.933443216807
ACOAHi_pos	7133.31522013055
ACOAO7p_pos	38427.838106359326
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	95050.168614752
ACOX2x_pos	86483.45487841945
ACP1_FMN__pos	5920.133163948151
ACRNtm_pos	9277.23285595571
ACS2_pos	7133.315220130549
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7133.315220130549
ACSm_pos	9388.5940501254
ACTLMO_pos	6463.188286262086
ACTNMO_pos	25232.23995552296
ACYP_pos	4934.6200807829855
ACt2m_neg	10300.986794668148
ACt2m_pos	10013.326848181548
ACt2r_neg	2099.950966859329
ACt2r_pos	2099.950966859329
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10609.075964157182
ADAe_pos	11469.68572159681
ADCim_pos	17709.363838486894
ADEt_neg	7066.029837447813
ADEt_pos	38776.58580728398
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2187.2406938098825
ADK1_pos	2187.2406938098825
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2187.2406938098825
ADK3_pos	2187.2406938098825
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2187.2406938098825
ADKd_pos	2187.2406938098825
ADMDC_pos	21357.952784089382
ADNCYC_pos	6409.051066824286
ADNK1_pos	5458.199251986617
ADNK1m_pos	3698.6844165557886
ADNK3_pos	6240.011443100381
ADNK4_pos	6240.389391381711
ADNt4_pos	550.5386272387441
ADNt5le_pos	1590.2822137722856
ADNt_neg	550.5386272387441
ADNt_pos	1192.3798049923532
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11047.95271167697
ADNtm_pos	14253.01184800128
ADPACDAc_pos	13781.161109155912
ADPACTD_neg	0.0
ADPACTD_pos	13781.161109155912
ADPCOACROT_neg	13781.16110915591
ADPCOACROT_pos	92667.25200035711
ADPCOAPTE_pos	13781.161109155908
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13667.839062054925
ADPRDPm_pos	0.0
ADPRIBt_pos	24.333956503939426
ADPT_pos	7411.633337100346
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.521692123681134
ADRNCOAtx_pos	23784.16644465471
ADRNCPT1_pos	718.981523933921
ADRNCPT2_pos	718.981523933921
ADRNCRNt_pos	718.981523933921
ADRNLPVESSEC_pos	49831.535231179885
ADRNt_neg	2159.5461556380546
ADRNt_pos	2013.6256453719297
ADSELK_pos	0.0
ADSK_pos	5345.8215378344885
ADSL1_pos	15279.022163741747
ADSL2_pos	35028.15775862473
ADSS_pos	15279.022163741747
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.627272032175287
AG13T10g_pos	15152.646485006131
AG13T11g_pos	15152.646485006131
AG13T12g_pos	15152.646485006131
AG13T13g_pos	15152.646485006131
AG13T14g_pos	15152.646485006131
AG13T15g_pos	15152.646485006131
AG13T16g_pos	10609.311941634374
AG13T17g_pos	10609.311941634374
AG13T18g_pos	10609.311941634374
AG13T1g_pos	10673.52152751457
AG13T2g_pos	10673.52152751457
AG13T3g_pos	10673.52152751457
AG13T4g_pos	15152.646485006126
AG13T5g_pos	15152.646485006126
AG13T6g_pos	15152.646485006126
AG13T7g_pos	15152.646485006126
AG13T8g_pos	15152.646485006126
AG13T9g_pos	15152.646485006126
AGDC_pos	7149.973991943412
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46970.145139409695
AGPAT1_pos	17999.912711316083
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12353.589356068156
AGTix_pos	16818.547802314588
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34646.06328812578
AHCYSte_pos	13618.285292769695
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6731.352788324494
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12911.479184827287
AHEXASE2ly_pos	23950.19497570036
AHEXASEly_pos	24614.681808684752
AICART_neg	18180.19259430808
AICART_pos	17396.781719010705
AICARte_neg	18180.19259430807
AICARte_pos	17396.781719010705
AIRCr_neg	0.0
AIRCr_pos	35028.15775862473
AK2LGCHOLt_neg	8.007437816043687
AK2LGCHOLt_pos	11382.651429091635
AKGDm_pos	18975.173660870223
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2127.2512907438595
AKGt4_3_pos	3126.035215647256
AKGtp_neg	0.0
AKGtp_pos	77.89302113308128
AKR1C1_pos	81133.23935273997
AKR1C41_pos	2402.8226966332704
AKR1C42_pos	2402.8226966332704
AKR1D2_pos	96058.0918892749
AKR1D_pos	16007.73693167403
ALA-DTDe_pos	1318.857604056821
ALAALACNc_neg	0.0
ALAALACNc_pos	9797.478036011207
ALAALAPEPT1tc_pos	9797.478036011209
ALAASNNaEx_pos	574.109472778248
ALAATB0tc_pos	1903.5290489946951
ALACYSNaEx_pos	573.890544589029
ALADGLNexR_neg	464.8967073433199
ALADGLNexR_pos	464.8967073433199
ALADGLYexR_neg	464.8967073433199
ALADGLYexR_pos	464.8967073433199
ALAGLNNaEx_pos	505.47971108134084
ALAGLNexR_neg	448.50038667809554
ALAGLNexR_pos	448.50038667809554
ALAGLYexR_neg	441.73989005209023
ALAGLYexR_pos	441.73989005209023
ALAR_neg	3.1141779637642752
ALAR_pos	5329.4404185046815
ALASERNaEx_pos	573.890544589029
ALASm_pos	2850.0
ALATA_L_neg	6038.751293243411
ALATA_L_pos	5096.971323721904
ALATHRNaEx_pos	573.890544589029
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	972.9481037424939
ALAt2r_pos	1227.6000583315645
ALAt4_pos	747.060383591066
ALAtN1_neg	1539.51350917674
ALAtN1_pos	1933.342774377528
ALAyLATthc_pos	972.9481037424939
ALCD1_neg	7497.871113615222
ALCD1_pos	15.309737296726126
ALCD21_D_pos	988.1670497932668
ALCD21_L_pos	1980.8733737711968
ALCD22_D_pos	1396.3593423710654
ALCD22_L_pos	1980.8733737711968
ALCD2if_pos	6.90200469117858
ALCD2yf_pos	6.577782397592697
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.89302113308128
ALDD2x_pos	10209.950903232351
ALDD2xm_pos	14594.442870353503
ALDD2y_pos	9765.437929568012
ALDSTRNte_neg	0.0
ALDSTRNte_pos	72408.9160128147
ALDSTRNtm_neg	72408.91601281468
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3946.348737938887
ALOX5_pos	133.88104587042767
ALR2_pos	1980.8733737711968
ALR3_pos	1980.8733737711968
AMACR2p_pos	30019.713518121684
AMACR2r_pos	0.0
AMACRp_pos	86483.45487841945
AMACRr_pos	0.0
AMANK_pos	11581.982763529602
AMCOXO_pos	77.92159047960105
AMETr_neg	0.0
AMETr_pos	6731.352788324493
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10550.550250492655
AMPTASECG_pos	12080.072217583416
AMPTASECGe_pos	16147.381564643143
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.417007156970016
AMY2e_pos	13.417007156970014
ANDRSTRNGLCte_pos	94153.71301243434
ANDRSTRNGLCtr_neg	94153.71301243432
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75934.2676139011
ANDRSTRNte_pos	19.907044769154776
ANDRSTRNtr_neg	19.907044769154776
ANDRSTRNtr_pos	75934.26761390112
ANTHte_neg	14.211039753426126
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.491384156345822
AOBUTDsm_pos	17914.34598713208
AP4AH1_pos	0.0
APAT2rm_neg	24415.212111884164
APAT2rm_pos	19952.626717025836
APNNOXte_neg	7.627272032175288
APNNOXte_pos	0.0
APOCF_pos	9999.259446528664
APOCFm_pos	11522.689686598622
APOC_LYS_BTNP_pos	9999.259446528664
APOC_LYS_BTNPm_pos	11522.689686598622
APPNNte_neg	0.0
APPNNte_pos	7.627272032175288
APRGSTRNte_neg	81133.23935274004
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.064459337497724
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.064459337497724
ARACHCOAtx_neg	50880.64432821204
ARACHCOAtx_pos	19162.988896569674
ARACHCPT1_pos	27570.730462314463
ARACHCPT2_pos	27570.730462314463
ARACHCRNt_pos	27570.730462314463
ARACHDCOAtx_neg	6707.58701172477
ARACHDCOAtx_pos	383.49462538472346
ARACHDt2_neg	2159.5461556380546
ARACHDt2_pos	2013.6256453719297
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8866.912778948998
ARACHt_neg	2159.5461556380546
ARACHt_pos	2013.6256453719297
ARGATB0tc_pos	2077.1675487281054
ARGDCm_pos	46970.14513940969
ARGLYSex_pos	484.17233129988995
ARGN_pos	29413.111323908906
ARGNm_pos	30282.881042944555
ARGSL_neg	0.0
ARGSL_pos	24301.95507475314
ARGSS_pos	24301.955074753147
ARGt4_pos	1682.4477036355677
ARGtiDF_pos	768.2933086543314
ARGtm_neg	3527.134088469416
ARGtm_pos	2850.0
ARSA_pos	48426.95623850908
ARTCOAL1_pos	7916.9127789489985
ARTCOAL2_pos	7916.9127789489985
ARTCOAL3_pos	7916.9127789489985
ASAH1_pos	52688.677073539926
ASCBOX_pos	19034.32851946339
ASCBSVCTtc_pos	5818.678936023583
ASCBt4_neg	1262.5781311558678
ASCBt4_pos	1586.9612021132994
ASCBt_neg	1586.9612021132994
ASCBt_pos	1441.0406918471745
ASNALANaEx_pos	574.109472778248
ASNATB0tc_pos	1871.7994389020798
ASNCYSNaEx_pos	574.109472778248
ASNGLNNaEx_pos	574.109472778248
ASNNm_pos	16307.40119539836
ASNPHELAT2tc_pos	333.99651771038396
ASNS1_pos	13126.614264493173
ASNSERNaEx_pos	574.109472778248
ASNTHRNaEx_pos	574.109472778248
ASNt4_pos	615.587727976673
ASNtN1_neg	1540.1298354444843
ASNtN1_pos	1903.9336115722504
ASNtm_pos	16307.40119539836
ASP1DC_pos	12992.186303434408
ASPCTr_neg	0.0
ASPCTr_pos	29926.01841230383
ASPDTDe_neg	16.52924212676862
ASPDTDe_pos	3525.815937755053
ASPDt6_pos	3525.815937755053
ASPDxt_neg	16.52924212676862
ASPDxt_pos	0.0
ASPGLUm_pos	8742.212873125089
ASPNATm_pos	17336.713079340254
ASPPROASCT1_pos	1968.8928675815296
ASPTA_neg	8904.544750986886
ASPTA_pos	9232.258711195222
ASPTAm_neg	9221.650417088125
ASPTAm_pos	19510.77976028253
ASPt6_pos	3525.815937755053
ASPte_pos	1968.8928675815296
ATP1ter_neg	0.0
ATP1ter_pos	8893.455627960378
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	26494.568309608858
ATPH2e_pos	3.2994193841425323
ATPS4m_pos	3953.554810393928
ATPasel_pos	31379.323877456296
ATPtm_pos	3073.5105522439426
ATPtn_neg	0.0
ATPtn_pos	11483.346179839826
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6659.830828249531
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24355.717782879474
Asn_X_Ser_Thrtr_neg	23893.927799553414
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15712.122398969006
B3GALT41g_pos	18548.88901738429
B3GALT42g_pos	19294.219627301027
B3GALT43g_pos	19870.64288152622
B3GALT44g_pos	20514.22965764939
B3GALT5g_pos	14046.212167024869
B3GALTg_pos	15672.313760754823
B3GNT11g_pos	13395.817208920951
B3GNT12g_pos	11916.638089220582
B3GNT310g_pos	15561.953412743236
B3GNT311g_pos	13063.83606692244
B3GNT312g_pos	13395.81720892095
B3GNT313g_pos	12371.955583797517
B3GNT314g_pos	11178.783970485096
B3GNT315g_pos	11916.638089220576
B3GNT31g_pos	12789.961328649868
B3GNT32g_pos	12789.961328649868
B3GNT33g_pos	12789.961328649868
B3GNT34g_pos	13065.045059354334
B3GNT35g_pos	13065.045059354334
B3GNT36g_pos	1234.988425111364
B3GNT37g_pos	18553.853196177242
B3GNT39g_pos	41051.6451338294
B3GNT51g_pos	15561.953412743236
BAAT1x_pos	5700.0
BAAT2x_pos	4968.782554925158
BAAT3x_pos	30019.713518121684
BAAT4x_pos	5700.0
BACCL_pos	9999.259446528664
BACCLm_pos	11522.689686598622
BALABETAtc_pos	1884.4402226136444
BALAPAT1tc_pos	2041.4890230765936
BALAVECSEC_pos	6493.292999454417
BALAtmr_neg	24415.212111884164
BALAtmr_pos	19952.626717025832
BAMPPALDOX_pos	48306.519305663554
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.308260763824402
BCRNe_pos	18369.50267974106
BDG2HCGHD_pos	0.0
BDHm_neg	15224.140256884746
BDHm_pos	9.203879719987317
