	exTreg_Lymph_exTreg3_L2
3HAO_pos	79.80177843052986
3HBCDm_neg	0.0
3HBCDm_pos	18406.548338708915
3HBCOAHLm_pos	24597.039951320414
3HBCOARc_neg	0.0
3HBCOARc_pos	18406.548338708926
3HCO3_NAt_neg	2261.8218245352828
3HCO3_NAt_pos	2274.9574068255047
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	12159.656884486236
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	18891.984614657038
3MOBt2im_pos	6038.694145973317
3MOBte_neg	6.8352243792972445
3MOBte_pos	8634.425461136336
3MOPt2im_pos	6038.694145973317
3MOPte_neg	26.445975502032347
3MOPte_pos	8632.474898607252
3MOX4HOXPGALDOX_NADP__neg	2673.9180836444725
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	2673.9180836444725
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26929.315567663274
3SALAASPm_pos	0.0
3SALACBOXL_pos	13652.879794274044
3SALAOX_pos	35672.268489950635
3SALATAi_pos	21953.437211041346
3SALATAim_pos	26929.315567663274
3SPYRSP_pos	21953.437211041346
3SPYRSPm_pos	26929.315567663274
41R1H2MAE12BOOX_pos	59029.06015496136
41R2A1H12BOOX_pos	47734.5816134333
42A12BOOX_pos	0.0
4ABUTtcn_pos	14718.253844060202
4ABUTtm_neg	16918.75038015055
4ABUTtm_pos	22316.462518963704
4HBZCOAFm_pos	76980.10976296412
4HBZFm_pos	76980.10976296412
4HDEBRISOQUINEte_neg	7.161661999435161
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4405.060049462188
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	16183.325629083003
4HPROLTASCT1_pos	2947.938664840846
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6038.694145973317
4MOPte_neg	9222.048503986722
4MOPte_pos	8626.168182684256
4MPTNLte_neg	0.0
4MPTNLte_pos	83287.20939204952
4MPTNLtm_neg	83287.20939204952
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.659885309994984
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	32.07759539767514
4NPHSFte_pos	0.0
4NPHSULT_pos	32.07759539767514
4NPHte_neg	0.0
4NPHte_pos	17.13143559951561
4OHPROIMINOtc_pos	2947.938664840846
4PYRDX_pos	11349.36080954644
5ADTSTSTERONEGLCte_pos	97422.1006782982
5ADTSTSTERONEGLCtr_neg	97422.10067829824
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	14488.749411665674
5ADTSTSTERONESte_neg	9.344327973887415
5ADTSTSTERONESte_pos	76190.80477825536
5ADTSTSTERONEte_neg	78440.01400166063
5ADTSTSTERONEte_pos	8.842241483877464
5ADTSTSTERONEtr_neg	46.821875240238846
5ADTSTSTERONEtr_pos	78443.83888064297
5AOPtm_neg	22470.786928473135
5AOPtm_pos	0.0
5DHFtl_pos	3950.607000642756
5FTHFt2_neg	0.0
5FTHFt2_pos	11.358621170592535
5HLTDL_pos	9.715552229061243
5HOMEPRAZOLEte_neg	7.659885309994984
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	10.297606461896592
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21689.576820438266
5MTAte_pos	17453.67093801857
5MTHFt2_neg	2164.5006948728733
5MTHFt2_pos	2164.5006948728733
5MTHFt2le_neg	2429.0013897457466
5MTHFt2le_pos	2429.0013897457466
5MTHFt_neg	2164.5006948728733
5MTHFt_pos	1900.0
5OXPROt_neg	17592.87990128927
5OXPROt_pos	11171.916858716011
5THFtl_pos	3950.607000642756
5THFtm_pos	6313.902993649358
6DHFtl_pos	4807.148954448109
6DHFtm_pos	6706.147301545175
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	73194.87107869855
6HTSTSTERONEtr_neg	73194.87107869856
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4807.148954448109
6THFtm_pos	6706.147301545174
7DHCHSTEROLtr_neg	12890.467649553508
7DHCHSTEROLtr_pos	116195.28055581878
7DHFtl_pos	5378.176923651683
7DHFtm_pos	6969.029363135364
7THFtl_pos	5378.176923651682
7THFtm_pos	6969.0293631353625
A4GALTc_pos	0.0
A4GALTg_pos	16314.568304030036
A4GNT1g_pos	0.0
A4GNT2g_pos	349.89538711017065
AACOAT_pos	10999.416281606796
AACTOOR_pos	17939.644283334466
AACTtm_pos	17939.644283334466
AASAD3m_pos	54.57634653329639
AATAi_neg	8174.682491336748
AATAi_pos	75.21721142082302
ABO1g_pos	14884.777087256869
ABO2g_pos	13827.284117892192
ABO3g_pos	14377.952226427762
ABO4g_pos	13677.272731581419
ABO5g_pos	13677.272731581419
ABO6g_pos	12983.829796067394
ABO7g_pos	12983.829796067394
ABO8g_pos	13031.334925080953
ABO9g_pos	11689.175218185615
ABTArm_neg	16918.750380150545
ABTArm_pos	22316.462518963697
ABTD_neg	5287.750025878922
ABTD_pos	10.89747889896415
ABTti_pos	5287.750025878922
ABUTD_pos	25543.81277652779
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	2345.6913572069993
ABUTt2r_pos	2075.0570987770943
ABUTt4_2_r_neg	2075.0570987770943
ABUTt4_2_r_pos	2345.6913572069993
ACACT10m_neg	25377.076199511757
ACACT10m_pos	21210.78008993326
ACACT1r_neg	20586.61101164306
ACACT1r_pos	33284.804909036575
ACACT1rm_pos	15972.374504943427
ACACT1x_pos	21448.407682201938
ACACT4p_pos	46583.1170445208
ACACT5p_pos	46583.11704452081
ACACT6p_pos	46583.11704452079
ACACT7p_pos	44946.575276077754
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2113.3702261828207
ACACt2_pos	2113.3702261828207
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	11162.760278490214
ACACtx_pos	0.0
ACALDt_neg	8648.009289032056
ACALDt_pos	7.174005261763836
ACALDtm_neg	15304.079129880894
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	76254.9591461539
ACALDtx_neg	0.0
ACALDtx_pos	15.00644261902382
ACCOAC_pos	7292.532752439641
ACCOACm_pos	7052.711064801091
ACCOAL_pos	6304.367741618318
ACCOALm_pos	9599.43705730837
ACCOAgt_neg	0.0
ACCOAgt_pos	31280.018690592064
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4243.9440030868855
ACCOAtr_pos	4243.9440030868855
ACETONEt2_neg	17950.591516324053
ACETONEt2_pos	9.080752482701856
ACETONEt2m_neg	17950.591516324057
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15998.197651162247
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15998.197651162245
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13677.272731581415
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13677.272731581415
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12983.829796067392
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12983.829796067395
ACGALK2_pos	713.4600297292302
ACGALK_pos	710.9490055449209
ACGALtlg_neg	1269.422394350503
ACGALtlg_pos	0.0
ACGALtly_pos	710.9490055449209
ACGAM2E_neg	6672.036530021994
ACGAM2E_pos	44413.51483692824
ACGAM6PSi_pos	7621.840133959907
ACGAMK_pos	6672.036530021994
ACGAMPM_neg	0.0
ACGAMPM_pos	6672.036530021995
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1269.422394350503
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1269.422394350503
ACGPID_pos	57.80462720611937
ACGSm_pos	0.0
ACHEe_pos	11234.010254136296
ACHVESSEC_pos	7074.422866641203
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13349.315711619014
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	17092.47182111092
ACN13ACNGALGBSIDEtg_neg	17092.47182111092
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	17092.47182111092
ACN23ACNGALGBSIDEtg_neg	17092.47182111092
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	19275.67145667761
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	19275.67145667762
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	17033.716354197582
ACNACNGALGBSIDEtg_neg	17033.716354197582
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	12064.747508986678
ACNAM9PL_pos	12202.048373889707
ACNAMPH_pos	12202.048373889707
ACNAMlt_neg	25604.40533441496
ACNAMlt_pos	0.0
ACNAMtn_pos	8939.425433861197
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	15351.426442455675
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	15351.426442455675
ACNMLr_neg	30743.645285176324
ACNMLr_pos	12202.048373889706
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38380.19495092967
ACOAD8m_pos	2850.0
ACOAD9m_pos	25278.01012044181
ACOAHi_pos	7493.09268227916
ACOAO7p_pos	38831.57820413798
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	97398.53759426436
ACOX2x_pos	88219.98269495077
ACP1_FMN__pos	6286.99215887345
ACRNtm_pos	9439.028283508636
ACS2_pos	7493.09268227916
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7493.092682279159
ACSm_pos	9548.517600877442
ACTLMO_pos	6655.237578300423
ACTNMO_pos	27077.213508341567
ACYP_pos	5289.095765444644
ACt2m_neg	10416.077863676366
ACt2m_pos	10066.089338867196
ACt2r_neg	2113.3702261828207
ACt2r_pos	2113.3702261828207
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	11214.881237883596
ADAe_pos	11901.747754198557
ADCim_pos	17950.591516324053
ADEt_neg	7613.404042791995
ADEt_pos	40286.14259765856
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2181.6927894458695
ADK1_pos	2181.6927894458695
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2181.6927894458695
ADK3_pos	2181.6927894458695
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2181.6927894458695
ADKd_pos	2181.6927894458695
ADMDC_pos	21689.576820438262
ADNCYC_pos	6816.846462971223
ADNK1_pos	5862.133345135968
ADNK1m_pos	3710.5738618851783
ADNK3_pos	6633.607327968145
ADNK4_pos	6633.903846693876
ADNt4_pos	742.564815581675
ADNt5le_pos	1973.4183834521814
ADNt_neg	742.564815581675
ADNt_pos	1224.6922170187108
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11443.844109035674
ADNtm_pos	15187.183285381994
ADPACDAc_pos	14164.360939957976
ADPACTD_neg	0.0
ADPACTD_pos	14164.360939957978
ADPCOACROT_neg	14164.360939957976
ADPCOACROT_pos	95411.97787426702
ADPCOAPTE_pos	14164.360939957976
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	15146.349555420104
ADPRDPm_pos	0.0
ADPRIBt_pos	25.29165601724339
ADPT_pos	8271.819526897374
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.88105280900203
ADRNCOAtx_pos	25341.62462740409
ADRNCPT1_pos	728.6398906590192
ADRNCPT2_pos	728.6398906590192
ADRNCRNt_pos	728.6398906590192
ADRNLPVESSEC_pos	51661.08604758238
ADRNt_neg	2343.0361374714125
ADRNt_pos	2012.1639869437058
ADSELK_pos	0.0
ADSK_pos	5807.996988972392
ADSL1_pos	15955.023685282902
ADSL2_pos	36331.861432253114
ADSS_pos	15955.023685282902
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.659885309994985
AG13T10g_pos	15884.958107314353
AG13T11g_pos	15884.958107314353
AG13T12g_pos	15884.958107314353
AG13T13g_pos	15884.958107314353
AG13T14g_pos	15884.958107314353
AG13T15g_pos	15884.958107314353
AG13T16g_pos	11089.590125170773
AG13T17g_pos	11089.590125170773
AG13T18g_pos	11089.590125170773
AG13T1g_pos	11150.838096527339
AG13T2g_pos	11150.838096527339
AG13T3g_pos	11150.838096527339
AG13T4g_pos	15884.958107314347
AG13T5g_pos	15884.958107314347
AG13T6g_pos	15884.958107314347
AG13T7g_pos	15884.958107314347
AG13T8g_pos	15884.958107314347
AG13T9g_pos	15884.958107314347
AGDC_pos	7621.840133959908
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	47082.858574863225
AGPAT1_pos	18563.538808008187
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12430.960894290007
AGTix_pos	17598.579214644767
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	35351.9743028697
AHCYSte_pos	14543.396652648758
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6843.3719061612655
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13841.328566672553
AHEXASE2ly_pos	24618.349434455136
AHEXASEly_pos	25283.04114847873
AICART_neg	18937.16171327942
AICART_pos	18043.25556616665
AICARte_neg	18937.16171327942
AICARte_pos	18043.255566166645
AIRCr_neg	0.0
AIRCr_pos	36331.861432253114
AK2LGCHOLt_neg	8.587155954629642
AK2LGCHOLt_pos	11965.28080815176
AKGDm_pos	19781.579797210637
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2124.3279738874116
AKGt4_3_pos	3388.809895711099
AKGtp_neg	0.0
AKGtp_pos	79.84811775001948
AKR1C1_pos	83343.96020001589
AKR1C41_pos	2300.8531387263993
AKR1C42_pos	2300.8531387263993
AKR1D2_pos	97977.21501458701
AKR1D_pos	16344.36527824225
ALA-DTDe_pos	1478.834027189912
ALAALACNc_neg	0.0
ALAALACNc_pos	10125.954424473477
ALAALAPEPT1tc_pos	10125.954424473477
ALAASNNaEx_pos	743.4207469678701
ALAATB0tc_pos	1961.7388259409424
ALACYSNaEx_pos	715.7353864541134
ALADGLNexR_neg	465.70908655765334
ALADGLNexR_pos	465.70908655765334
ALADGLYexR_neg	465.70908655765334
ALADGLYexR_pos	465.70908655765334
ALAGLNNaEx_pos	684.7762744850478
ALAGLNexR_neg	449.96205291805154
ALAGLNexR_pos	449.96205291805154
ALAGLYexR_neg	443.2540256696928
ALAGLYexR_pos	443.2540256696928
ALAR_neg	3.109147090801647
ALAR_pos	5510.983649238609
ALASERNaEx_pos	761.7621201711247
ALASm_pos	2850.0
ALATA_L_neg	6038.21635338126
ALATA_L_pos	5463.918228910094
ALATHRNaEx_pos	743.4181422987648
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	1006.2270783939786
ALAt2r_pos	1339.7923876823056
ALAt4_pos	849.2553019065676
ALAtN1_neg	1498.2181475009972
ALAtN1_pos	2029.5735454008236
ALAyLATthc_pos	1006.2270783939786
ALCD1_neg	8006.926908391661
ALCD1_pos	16.557259705708322
ALCD21_D_pos	1762.629085867643
ALCD21_L_pos	3525.258171735286
ALCD22_D_pos	1840.7004786954994
ALCD22_L_pos	3525.2581717352855
ALCD2if_pos	7.427643647268165
ALCD2yf_pos	6.658870617053545
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	79.84811775001947
ALDD2x_pos	11712.629010896886
ALDD2xm_pos	15304.079129880896
ALDD2y_pos	10939.779353580127
ALDSTRNte_neg	0.0
ALDSTRNte_pos	74506.88428579282
ALDSTRNtm_neg	74506.8842857928
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3940.733172624134
ALOX5_pos	135.82377936087877
ALR2_pos	3525.258171735286
ALR3_pos	3525.258171735286
AMACR2p_pos	30502.451260502115
AMACR2r_pos	0.0
AMACRp_pos	88219.98269495077
AMACRr_pos	0.0
AMANK_pos	12202.048373889707
AMCOXO_pos	79.80177843052986
AMETr_neg	0.0
AMETr_pos	6843.3719061612655
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	11403.350142604091
AMPTASECG_pos	12758.60817921121
AMPTASECGe_pos	17618.80096033397
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.41489129802044
AMY2e_pos	13.41489129802044
ANDRSTRNGLCte_pos	97397.23926389737
ANDRSTRNGLCtr_neg	97397.2392638972
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	78486.92028840065
ANDRSTRNte_pos	20.249367364289817
ANDRSTRNtr_neg	20.249367364289817
ANDRSTRNtr_pos	78486.92028840062
ANTHte_neg	14.597397872984915
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	9.26461856233997
AOBUTDsm_pos	17939.644283334466
AP4AH1_pos	0.0
APAT2rm_neg	24470.840959987225
APAT2rm_pos	20165.011866497465
APNNOXte_neg	7.659885309994985
APNNOXte_pos	0.0
APOCF_pos	10403.226292200095
APOCFm_pos	11736.174874295668
APOC_LYS_BTNP_pos	10403.226292200095
APOC_LYS_BTNPm_pos	11736.174874295668
APPNNte_neg	0.0
APPNNte_pos	7.659885309994985
APRGSTRNte_neg	83343.96020001602
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.249218251713364
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.249218251713364
ARACHCOAtx_neg	51731.32616233635
ARACHCOAtx_pos	19985.83615195761
ARACHCPT1_pos	27641.09580450868
ARACHCPT2_pos	27641.09580450868
ARACHCRNt_pos	27641.09580450868
ARACHDCOAtx_neg	7074.422866641203
ARACHDCOAtx_pos	393.65488315314997
ARACHDt2_neg	2343.0361374714125
ARACHDt2_pos	2012.1639869437058
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	9217.029934570648
ARACHt_neg	2343.0361374714125
ARACHt_pos	2012.1639869437058
ARGATB0tc_pos	2099.7619119607875
ARGDCm_pos	47082.858574863225
ARGLYSex_pos	528.0821591175472
ARGN_pos	30230.284682941325
ARGNm_pos	30371.73400486194
ARGSL_neg	0.0
ARGSL_pos	24908.583569526265
ARGSS_pos	24908.583569526265
ARGt4_pos	1789.0961493644857
ARGtiDF_pos	744.8805560753183
ARGtm_neg	3528.885174186569
ARGtm_pos	2850.0
ARSA_pos	50777.88398498677
ARTCOAL1_pos	8267.02993457065
ARTCOAL2_pos	8267.02993457065
ARTCOAL3_pos	8267.02993457065
ASAH1_pos	54216.86029013402
ASCBOX_pos	19351.99577736403
ASCBSVCTtc_pos	6167.689289543016
ASCBt4_neg	1228.876285668481
ASCBt4_pos	1671.912423139894
ASCBt_neg	1671.912423139894
ASCBt_pos	1341.0402726121868
ASNALANaEx_pos	761.76472484023
ASNATB0tc_pos	2003.6133398430509
ASNCYSNaEx_pos	734.9851037120143
ASNGLNNaEx_pos	761.76472484023
ASNNm_pos	16771.038247724613
ASNPHELAT2tc_pos	337.0957310379953
ASNS1_pos	13716.847477290736
ASNSERNaEx_pos	761.76472484023
ASNTHRNaEx_pos	761.76472484023
ASNt4_pos	869.0951652490211
ASNtN1_neg	1498.810898254655
ASNtN1_pos	2106.5619957560057
ASNtm_pos	16771.038247724613
ASP1DC_pos	13427.238876272651
ASPCTr_neg	0.0
ASPCTr_pos	30965.255845844356
ASPDTDe_neg	16.771777372509995
ASPDTDe_pos	3911.3198918446237
ASPDt6_pos	3911.3198918446233
ASPDxt_neg	16.705360040235366
ASPDxt_pos	0.0
ASPGLUm_pos	8749.136234639258
ASPNATm_pos	18006.331427066718
ASPPROASCT1_pos	2790.3025380402823
ASPTA_neg	9238.641182867452
ASPTA_pos	9260.53565477762
ASPTAm_neg	9251.22258052361
ASPTAm_pos	19987.831027535944
ASPt6_pos	3911.3198918446233
ASPte_pos	2343.036137471413
ATP1ter_neg	0.0
ATP1ter_pos	9258.231052283225
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	27580.992291580893
ATPH2e_pos	3.2959099257974565
ATPS4m_pos	3966.540174237354
ATPasel_pos	33329.937576899225
ATPtm_pos	3078.063695079779
ATPtn_neg	0.0
ATPtn_pos	11777.69763617475
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	7069.965267565055
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	25026.56254234261
Asn_X_Ser_Thrtr_neg	24561.65522447178
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	16314.568304030036
B3GALT41g_pos	19327.71766473233
B3GALT42g_pos	20145.35406224473
B3GALT43g_pos	20780.55829793877
B3GALT44g_pos	21546.065379736705
B3GALT5g_pos	14628.920264022638
B3GALTg_pos	16310.299629858791
B3GNT11g_pos	13973.636375654314
B3GNT12g_pos	12477.223671498632
B3GNT310g_pos	16205.618161826456
B3GNT311g_pos	13677.272731581419
B3GNT312g_pos	13973.636375654314
B3GNT313g_pos	12983.829796067394
B3GNT314g_pos	11689.175218185615
B3GNT315g_pos	12477.223671498627
B3GNT31g_pos	13330.438733266674
B3GNT32g_pos	13330.438733266674
B3GNT33g_pos	13330.438733266674
B3GNT34g_pos	13649.611738745032
B3GNT35g_pos	13649.611738745032
B3GNT36g_pos	1269.422394350503
B3GNT37g_pos	19410.166770936394
B3GNT39g_pos	42198.11928703627
B3GNT51g_pos	16205.618161826456
BAAT1x_pos	5700.0
BAAT2x_pos	4961.442034048282
BAAT3x_pos	30502.45126050212
BAAT4x_pos	5700.0
BACCL_pos	10403.226292200095
BACCLm_pos	11736.174874295668
BALABETAtc_pos	2071.9539763434504
BALAPAT1tc_pos	2101.0545055124994
BALAVECSEC_pos	7001.5255315277245
BALAtmr_neg	24470.84095998722
BALAtmr_pos	20165.01186649747
BAMPPALDOX_pos	50330.62112975749
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.469074569219726
BCRNe_pos	18406.54833870892
BDG2HCGHD_pos	0.0
BDHm_neg	15473.749204618018
