	Treg_Spleen_Treg5_L2
4MPTNLte_neg	0.0
4MPTNLte_pos	78745.295867668
4MPTNLtm_neg	78745.29586766796
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.589856947369133
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.40850352033324
4NPHSFte_pos	0.0
4NPHSULT_pos	29.40850352033324
4NPHte_neg	0.0
4NPHte_pos	16.955369383084868
4OHPROIMINOtc_pos	2261.02182958742
4PYRDX_pos	10725.749394738956
5ADTSTSTERONEGLCte_pos	91520.83201279756
5ADTSTSTERONEGLCtr_neg	91520.83201279759
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	12849.013101816623
5ADTSTSTERONESte_neg	9.234099005976084
5ADTSTSTERONESte_pos	71355.63125244476
5ADTSTSTERONEte_neg	73397.63913255712
5ADTSTSTERONEte_pos	8.258833838646325
5ADTSTSTERONEtr_neg	44.69575619914975
5ADTSTSTERONEtr_pos	73400.93879804014
5AOPtm_neg	21649.81536077466
5AOPtm_pos	0.0
5DHFtl_pos	3788.5341299135985
5FTHFt2_neg	0.0
5FTHFt2_pos	10.775988836158016
5HLTDL_pos	9.388576679347809
5HOMEPRAZOLEte_neg	7.589856947369133
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.467246457506718
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21047.366279238144
5MTAte_pos	16905.523354062963
5MTHFt2_neg	1913.7913116529821
5MTHFt2_pos	1897.0342121787642
5MTHFt2le_neg	2263.217985249061
5MTHFt2le_pos	2263.217985249061
5MTHFt_neg	1897.0342121787642
5MTHFt_pos	1732.1823190284517
5OXPROt_neg	16526.381224193705
5OXPROt_pos	9524.960536479404
5THFtl_pos	3788.5341299135985
5THFtm_pos	6289.791389725839
6DHFtl_pos	4548.811664901765
6DHFtm_pos	6671.515929911292
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	68275.54046732037
6HTSTSTERONEtr_neg	68275.54046732036
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4548.811664901766
6THFtm_pos	6671.51592991129
7DHCHSTEROLtr_neg	12697.219862537682
7DHCHSTEROLtr_pos	110729.65944179718
7DHFtl_pos	5055.663354893873
7DHFtm_pos	6927.342998489126
7THFtl_pos	5055.663354893873
7THFtm_pos	6927.342998489127
A4GALTc_pos	0.0
A4GALTg_pos	15025.101166753244
A4GNT1g_pos	0.0
A4GNT2g_pos	327.46428775439057
AACOAT_pos	10061.747752221145
AACTOOR_pos	17676.483172425502
AACTtm_pos	17676.483172425502
AASAD3m_pos	53.44255311261707
AATAi_neg	8152.303137186402
AATAi_pos	73.00289077990847
ABO1g_pos	13751.638082047997
ABO2g_pos	12784.77325613614
ABO3g_pos	13277.302006891356
ABO4g_pos	12604.951807807645
ABO5g_pos	12604.951807807645
ABO6g_pos	11940.134589000278
ABO7g_pos	11940.134589000278
ABO8g_pos	12027.542413885416
ABO9g_pos	10769.631577399117
ABTArm_neg	16359.991765248133
ABTArm_pos	20817.7773123331
ABTD_neg	5298.263820739203
ABTD_pos	9.244542451557193
ABTti_pos	5298.263820739203
ABUTD_pos	23669.308418491364
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1833.4599954238859
ABUTt2r_pos	1775.2993111058026
ABUTt4_2_r_neg	1775.2993111058026
ABUTt4_2_r_pos	1833.4599954238859
ACACT10m_neg	24680.409754076616
ACACT10m_pos	20411.214268068932
ACACT1r_neg	19492.60032450163
ACACT1r_pos	30523.930772527357
ACACT1rm_pos	15341.585595808245
ACACT1x_pos	20631.089664734714
ACACT4p_pos	44437.808401533344
ACACT5p_pos	44437.80840153335
ACACT6p_pos	44437.808401533344
ACACT7p_pos	42803.143657469525
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	1972.761233173005
ACACt2_pos	1972.761233173005
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10070.866750545792
ACACtx_pos	0.0
ACALDt_neg	7752.936085886738
ACALDt_pos	6.509158380362898
ACALDtm_neg	14051.564539444536
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	71408.53410102264
ACALDtx_neg	0.0
ACALDtx_pos	14.352958402893993
ACCOAC_pos	6613.952708864104
ACCOACm_pos	6960.216689776144
ACCOAL_pos	5715.828569892778
ACCOALm_pos	9236.717364990323
ACCOAgt_neg	0.0
ACCOAgt_pos	28670.31720995185
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4057.7992547549975
ACCOAtr_pos	4057.7992547549975
ACETONEt2_neg	17332.666163222166
ACETONEt2_pos	7.965726592466384
ACETONEt2m_neg	17332.666163222162
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	14729.056400554477
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	14729.056400554478
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12604.951807807643
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12604.951807807647
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	11940.134589000276
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	11940.134589000278
ACGALK2_pos	664.5847701031424
ACGALK_pos	662.2078695967181
ACGALtlg_neg	1195.9591972544613
ACGALtlg_pos	0.0
ACGALtly_pos	662.207869596718
ACGAM2E_neg	5976.136641491235
ACGAM2E_pos	40826.90262701667
ACGAM6PSi_pos	6815.0767284341755
ACGAMK_pos	5976.1366414912345
ACGAMPM_neg	0.0
ACGAMPM_pos	5976.136641491234
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1195.959197254461
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1195.9591972544613
ACGPID_pos	54.01894458871563
ACGSm_pos	0.0
ACHEe_pos	10233.058648655055
ACHVESSEC_pos	6361.950245658959
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	12943.996890101867
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	15605.567745233035
ACN13ACNGALGBSIDEtg_neg	15605.56774523303
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	15605.567745233035
ACN23ACNGALGBSIDEtg_neg	15605.56774523303
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	17709.278892715658
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	17709.27889271566
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	15608.184030597382
ACNACNGALGBSIDEtg_neg	15608.184030597376
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	10847.131397282361
ACNAM9PL_pos	11150.577269616548
ACNAMPH_pos	11150.577269616548
ACNAMlt_neg	24303.918881477042
ACNAMlt_pos	0.0
ACNAMtn_pos	8772.817623189181
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14100.998613308873
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14100.998613308873
ACNMLr_neg	28154.518147038805
ACNMLr_pos	11150.577269616551
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37487.67332411728
ACOAD8m_pos	2850.0
ACOAD9m_pos	24002.843952164643
ACOAHi_pos	6742.722137882165
ACOAO7p_pos	37730.25162746972
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	92725.83542881923
ACOX2x_pos	84254.9279965596
ACP1_FMN__pos	5643.706692387015
ACRNtm_pos	9188.858250040554
ACS2_pos	6824.131445554768
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6742.722137882165
ACSm_pos	9127.171874476757
ACTLMO_pos	6260.420287353738
ACTNMO_pos	24877.89344419653
ACYP_pos	4689.7345355937905
ACt2m_neg	10066.865893202294
ACt2m_pos	9644.8423527511
ACt2r_neg	2069.903353377933
ACt2r_pos	2069.903353377933
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	9644.487275144042
ADAe_pos	10614.153497096451
ADCim_pos	17332.666163222162
ADEt_neg	6649.953734530238
ADEt_pos	37115.117959013034
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2084.611891748895
ADK1_pos	2084.611891748895
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2084.611891748895
ADK3_pos	2084.611891748895
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2045.825798323829
ADKd_pos	2084.611891748895
ADMDC_pos	21047.366279238144
ADNCYC_pos	6040.038151227499
ADNK1_pos	5150.112728871136
ADNK1m_pos	3625.9315548718137
ADNK3_pos	5912.153096637276
ADNK4_pos	5912.34742494438
ADNt4_pos	465.0302413703611
ADNt5le_pos	1486.6760235175311
ADNt_neg	465.0302413703611
ADNt_pos	1201.0589418243196
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10772.045138002662
ADNtm_pos	13475.642507915281
ADPACDAc_pos	13475.369134327948
ADPACTD_neg	0.0
ADPACTD_pos	13475.369134327948
ADPCOACROT_neg	13475.369134327946
ADPCOACROT_pos	90426.7759825246
ADPCOAPTE_pos	13475.369134327946
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	12796.492128336531
ADPRDPm_pos	0.0
ADPRIBt_pos	23.854824318140132
ADPT_pos	6786.952577924084
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.132818558691174
ADRNCOAtx_pos	23482.47646016887
ADRNCPT1_pos	706.4658516028817
ADRNCPT2_pos	706.4658516028817
ADRNCRNt_pos	706.4658516028817
ADRNLPVESSEC_pos	47738.255793011136
ADRNt_neg	1515.8859686097783
ADRNt_pos	1430.6314501076124
ADSELK_pos	0.0
ADSK_pos	5031.416439098032
ADSL1_pos	14810.460131376638
ADSL2_pos	34020.909997847586
ADSS_pos	14810.460131376638
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.5898569473691335
AG13T10g_pos	14586.528120020515
AG13T11g_pos	14586.528120020515
AG13T12g_pos	14586.528120020515
AG13T13g_pos	14586.528120020515
AG13T14g_pos	14586.528120020515
AG13T15g_pos	14586.528120020515
AG13T16g_pos	10236.679027621756
AG13T17g_pos	10236.679027621756
AG13T18g_pos	10236.679027621756
AG13T1g_pos	10284.702800206893
AG13T2g_pos	10284.702800206893
AG13T3g_pos	10284.702800206893
AG13T4g_pos	14586.528120020517
AG13T5g_pos	14586.528120020517
AG13T6g_pos	14586.528120020517
AG13T7g_pos	14586.528120020517
AG13T8g_pos	14586.528120020517
AG13T9g_pos	14586.528120020517
AGDC_pos	6815.076728434174
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	45824.87358919199
AGPAT1_pos	16694.98150115218
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12321.268073088153
AGTix_pos	16551.42810481436
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	33784.253401364804
AHCYSte_pos	13311.193684984395
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6593.553593278454
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12614.40578374991
AHEXASE2ly_pos	23364.626047453123
AHEXASEly_pos	23989.38739914586
AICART_neg	17934.60280882212
AICART_pos	16754.052601948417
AICARte_neg	17934.60280882212
AICARte_pos	16754.052601948417
AIRCr_neg	0.0
AIRCr_pos	34020.909997847586
AK2LGCHOLt_neg	7.9897227553470405
AK2LGCHOLt_pos	10742.579297796989
AKGDm_pos	18800.813856080924
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	1947.6207781514372
AKGt4_3_pos	2683.4808354988545
AKGtp_neg	0.0
AKGtp_pos	77.06630187598822
AKR1C1_pos	78735.01551724819
AKR1C41_pos	2319.039368632454
AKR1C42_pos	2319.039368632454
AKR1D2_pos	93873.40260562851
AKR1D_pos	15871.088355694295
ALA-DTDe_pos	1346.5966865882533
ALAALACNc_neg	0.0
ALAALACNc_pos	9649.020024225469
ALAALAPEPT1tc_pos	9649.020024225469
ALAASNNaEx_pos	490.2198093379774
ALAATB0tc_pos	1794.771434606821
ALACYSNaEx_pos	489.84949893119153
ALADGLNexR_neg	435.04727582801553
ALADGLNexR_pos	435.04727582801553
ALADGLYexR_neg	435.04727582801553
ALADGLYexR_pos	435.04727582801553
ALAGLNNaEx_pos	424.88732121403103
ALAGLNexR_neg	422.63960106336935
ALAGLNexR_pos	422.63960106336935
ALAGLYexR_neg	417.0240869202611
ALAGLYexR_pos	417.0240869202611
ALAR_neg	3.0964765251360458
ALAR_pos	5224.770394936204
ALASERNaEx_pos	489.84949893119153
ALASm_pos	2850.0
ALATA_L_neg	6016.956479892348
ALATA_L_pos	4853.626021690672
ALATHRNaEx_pos	489.84949893119153
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	747.0717902881069
ALAt2r_pos	954.8131786871536
ALAt4_pos	683.3129884698511
ALAtN1_neg	1474.0366776214978
ALAtN1_pos	1927.265478962741
ALAyLATthc_pos	747.0717902881069
ALCD1_neg	7390.157256602842
ALCD1_pos	15.493526633732184
ALCD21_D_pos	1121.1637030468069
ALCD21_L_pos	2251.366766680614
ALCD22_D_pos	1594.7364590899824
ALCD22_L_pos	2251.366766680614
ALCD2if_pos	6.959617268621577
ALCD2yf_pos	6.546914464324126
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.06630187598823
ALDD2x_pos	9869.013038141231
ALDD2xm_pos	14051.564539444536
ALDD2y_pos	9492.03979927138
ALDSTRNte_neg	0.0
ALDSTRNte_pos	69910.3438065632
ALDSTRNtm_neg	69910.34380656318
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3937.632238962293
ALOX5_pos	130.0502392275698
ALR2_pos	2251.366766680614
ALR3_pos	2251.366766680614
AMACR2p_pos	29422.48849061858
AMACR2r_pos	0.0
AMACRp_pos	84254.9279965596
AMACRr_pos	0.0
AMANK_pos	11150.577269616548
AMCOXO_pos	76.72635375860334
AMETr_neg	0.0
AMETr_pos	6593.553593278455
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	9986.538013514988
AMPTASECG_pos	11443.79305738426
AMPTASECGe_pos	15038.21759753859
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.789019170432185
AMY2e_pos	12.789019170432185
ANDRSTRNGLCte_pos	91480.05256070776
ANDRSTRNGLCtr_neg	91480.05256070777
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	73426.22360346885
ANDRSTRNte_pos	19.551972432933983
ANDRSTRNtr_neg	19.55197243293398
ANDRSTRNtr_pos	73426.22360346884
ANTHte_neg	14.070812279042025
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.621370037137776
AOBUTDsm_pos	17676.483172425502
AP4AH1_pos	0.0
APAT2rm_neg	24315.129155166458
APAT2rm_pos	19854.917516706548
APNNOXte_neg	7.5898569473691335
APNNOXte_pos	0.0
APOCF_pos	9701.92943559717
APOCFm_pos	11334.824375154707
APOC_LYS_BTNP_pos	9701.92943559717
APOC_LYS_BTNPm_pos	11334.824375154707
APPNNte_neg	0.0
APPNNte_pos	7.5898569473691335
APRGSTRNte_neg	78735.01551724832
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	5.985629637983291
ARAB_Lt_neg	0.0
ARAB_Lt_pos	5.985629637983291
ARACHCOAtx_neg	50168.57583899525
ARACHCOAtx_pos	18961.41166890305
ARACHCPT1_pos	27036.941608892266
ARACHCPT2_pos	27036.941608892266
ARACHCRNt_pos	27036.941608892266
ARACHDCOAtx_neg	6450.749394738961
ARACHDCOAtx_pos	377.876667726586
ARACHDt2_neg	938.5053038488625
ARACHDt2_pos	853.2507853466965
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8058.523409091754
ARACHt_neg	1515.8859686097783
ARACHt_pos	1430.6314501076124
ARGATB0tc_pos	1899.1298693129024
ARGDCm_pos	45824.87358919199
ARGLYSex_pos	436.38725482631094
ARGN_pos	29034.901577218516
ARGNm_pos	29689.42891386785
ARGSL_neg	0.0
ARGSL_pos	23772.985911397882
ARGSS_pos	23772.985911397882
ARGt4_pos	1506.7870159805602
ARGtiDF_pos	569.6528550071615
ARGtm_neg	3517.961334395104
ARGtm_pos	2850.0
ARSA_pos	46522.55705300775
ARTCOAL1_pos	7604.218419725127
ARTCOAL2_pos	7604.218419725127
ARTCOAL3_pos	7604.218419725127
ASAH1_pos	51186.583107982726
ASCBOX_pos	18441.873634949887
ASCBSVCTtc_pos	5375.374114425707
ASCBt4_neg	1096.2911430997356
ASCBt4_pos	1460.0311966283068
ASCBt_neg	1460.0311966283068
ASCBt_pos	1374.776678126141
ASNALANaEx_pos	490.2198093379774
ASNATB0tc_pos	1808.9679107232664
ASNCYSNaEx_pos	490.2198093379774
ASNGLNNaEx_pos	490.2198093379774
ASNNm_pos	15698.919025894993
ASNPHELAT2tc_pos	318.5386390284517
ASNS1_pos	12401.442122537008
ASNSERNaEx_pos	490.2198093379774
ASNTHRNaEx_pos	490.2198093379774
ASNt4_pos	568.6656521957499
ASNtN1_neg	1474.5820959540606
ASNtN1_pos	1812.0727243560768
ASNtm_pos	15698.919025894993
ASP1DC_pos	12874.048556407759
ASPCTr_neg	0.0
ASPCTr_pos	29096.69100754371
ASPDTDe_neg	16.40567597396911
ASPDTDe_pos	3071.4794096117107
ASPDt6_pos	3071.4794096117107
ASPDxt_neg	16.40567597396911
ASPDxt_pos	0.0
ASPGLUm_pos	8614.38812760577
ASPNATm_pos	17096.076757958905
ASPPROASCT1_pos	1736.170909020102
ASPTA_neg	8784.252291928446
ASPTA_pos	8879.045607936176
ASPTAm_neg	8877.17540071196
ASPTAm_pos	19028.140428668677
ASPt6_pos	3071.4794096117107
ASPte_pos	1736.170909020102
ATP1ter_neg	0.0
ATP1ter_pos	8623.151441975577
ATP2ter_neg	5495.238670478168
ATP2ter_pos	5495.238670478168
ATPH1e_pos	25093.255073595745
ATPH2e_pos	3.2791875484173443
ATPS4m_pos	3875.2382045598556
ATPasel_pos	30187.247101747667
ATPtm_pos	3078.5972583601724
ATPtn_neg	0.0
ATPtn_pos	11284.781114090034
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6034.452372804341
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	23758.58564192516
Asn_X_Ser_Thrtr_neg	23308.50244799708
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15025.101166753246
B3GALT41g_pos	17774.247309629038
B3GALT42g_pos	18462.244546288894
B3GALT43g_pos	18990.28714153392
B3GALT44g_pos	19573.45174819777
B3GALT5g_pos	13464.263988018249
B3GALTg_pos	15072.214442659892
B3GNT11g_pos	12884.087024312961
B3GNT12g_pos	11486.45588393983
B3GNT310g_pos	14965.408077582337
B3GNT311g_pos	12604.951807807645
B3GNT312g_pos	12884.08702431296
B3GNT313g_pos	11940.134589000278
B3GNT314g_pos	10769.631577399117
B3GNT315g_pos	11486.45588393983
B3GNT31g_pos	12239.404616257778
B3GNT32g_pos	12239.404616257778
B3GNT33g_pos	12239.404616257778
B3GNT34g_pos	12561.561449924004
B3GNT35g_pos	12561.561449924004
B3GNT36g_pos	1195.9591972544613
B3GNT37g_pos	17735.143555842827
B3GNT39g_pos	39847.3547623766
B3GNT51g_pos	14965.408077582337
BAAT1x_pos	5700.0
BAAT2x_pos	4922.926842276282
BAAT3x_pos	29422.48849061858
BAAT4x_pos	5700.0
BACCL_pos	9701.92943559717
BACCLm_pos	11334.824375154707
BALABETAtc_pos	1708.5363289793172
BALAPAT1tc_pos	1905.6574787460613
BALAVECSEC_pos	6148.241813918361
BALAtmr_neg	24315.12915516646
BALAtmr_pos	19854.917516706544
BAMPPALDOX_pos	47068.590383306255
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.275096855258465
BCRNe_pos	18153.101853894044
BDG2HCGHD_pos	0.0
BDHm_neg	15102.623734017476
