	exTreg_Lymph_exTreg2_L1
2HBt2_pos	1361.5846183042015
2HCO3_NAt_neg	943.3612275540115
2HCO3_NAt_pos	945.2567298659158
2MB2COAc_neg	0.0
2MB2COAc_pos	20002.585575141224
2MCITt_neg	0.0
2MCITt_pos	25228.291316248895
2OXOADOXm_pos	129.9062468083233
2OXOADPTm_neg	8166.031844079816
2OXOADPTm_pos	152.08329888604212
34DHOXPEGOX_neg	0.0
34DHOXPEGOX_pos	46159.682030288524
34DHOXPEGt_neg	0.0
34DHOXPEGt_pos	46159.68203028852
34DHPHAMT_pos	0.0
34DHPHELAT1tc_pos	736.706178110737
34DHPHEt_neg	736.706178110737
34DHPHEt_pos	4.491595309733114
34DHPLACOX_NADP__neg	2073.767018977558
34DHPLACOX_NADP__pos	0.0
34DHPLACOX_pos	2073.767018977558
34DHXMANDACOX_NADP__neg	2093.235236987687
34DHXMANDACOX_NADP__pos	0.0
34DHXMANDACOX_pos	2093.235236987687
34HPLFM_pos	76911.27726317203
34HPPOR_pos	68897.2959211298
34HPPte_neg	11025.530509242146
34HPPte_pos	7505.234748617156
35CGMPtn_neg	0.0
35CGMPtn_pos	14957.803275141408
3AIBTm_neg	0.0
3AIBTm_pos	19062.018983602393
3AIB_Dtm_neg	18964.777478964155
3AIB_Dtm_pos	33170.39294266031
3AIBt_pos	19062.01898360239
3AIBtm_pos	19062.01898360239
3DPHBH1_pos	76911.27726317204
3DPHBH2_pos	76928.38420291792
3DSPHR_pos	31666.341752513952
3HAO_pos	78.67561846784574
3HBCDm_neg	0.0
3HBCDm_pos	18489.045275529184
3HBCOAHLm_pos	24519.141661707617
3HBCOARc_neg	0.0
3HBCOARc_pos	18489.045275529184
3HCO3_NAt_neg	1522.5907924733388
3HCO3_NAt_pos	1471.991065274271
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11720.257225676354
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17379.713024128443
3MOBt2im_pos	5971.323116147903
3MOBte_neg	6.645370787411258
3MOBte_pos	8231.94442101143
3MOPt2im_pos	5971.323116147903
3MOPte_neg	26.203828165547677
3MOPte_pos	8229.379925576202
3MOX4HOXPGALDOX_NADP__neg	2073.767018977558
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	2073.767018977558
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26914.84966349184
3SALAASPm_pos	0.0
3SALACBOXL_pos	13507.410146790404
3SALAOX_pos	35409.70451569143
3SALATAi_pos	21919.314015074695
3SALATAim_pos	26914.84966349184
3SPYRSP_pos	21919.314015074695
3SPYRSPm_pos	26914.84966349184
41R1H2MAE12BOOX_pos	56359.64524164448
41R2A1H12BOOX_pos	46159.682030288546
42A12BOOX_pos	0.0
4ABUTtcn_pos	13680.370940845429
4ABUTtm_neg	16435.179312203552
4ABUTtm_pos	21375.02080020998
4HBZCOAFm_pos	76911.27726317203
4HBZFm_pos	76911.27726317203
4HDEBRISOQUINEte_neg	7.188205659475137
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	3859.343117775994
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15468.80990611433
4HPROLTASCT1_pos	2435.1696511937653
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	5971.323116147903
4MOPte_neg	8930.43403445387
4MOPte_pos	8222.808167833373
4MPTNLte_neg	0.0
4MPTNLte_pos	82250.32832692722
4MPTNLtm_neg	82250.32832692716
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.607111315344323
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	30.383519013855587
4NPHSFte_pos	0.0
4NPHSULT_pos	30.383519013855594
4NPHte_neg	0.0
4NPHte_pos	17.028583441894998
4OHPROIMINOtc_pos	2435.1696511937653
4PYRDX_pos	11173.42105536548
5ADTSTSTERONEGLCte_pos	96192.19627651136
5ADTSTSTERONEGLCtr_neg	96192.19627651137
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	14020.932075205212
5ADTSTSTERONESte_neg	9.288054854086525
5ADTSTSTERONESte_pos	75050.46585685691
5ADTSTSTERONEte_neg	76939.85571094083
5ADTSTSTERONEte_pos	8.552597572952187
5ADTSTSTERONEtr_neg	45.211350324875205
5ADTSTSTERONEtr_pos	76941.10754918613
5AOPtm_neg	22141.469780788568
5AOPtm_pos	0.0
5DHFtl_pos	3909.471436273466
5FTHFt2_neg	0.0
5FTHFt2_pos	10.771248069469717
5HLTDL_pos	9.403359819383944
5HOMEPRAZOLEte_neg	7.607111315344323
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3766.7809924876447
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.521183382203573
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21363.506432982653
5MTAte_pos	17435.525242151994
5MTHFt2_neg	2078.0078945648243
5MTHFt2_pos	2078.0078945648243
5MTHFt2le_neg	2256.0157891296485
5MTHFt2le_pos	2256.0157891296485
5MTHFt_neg	2078.0078945648243
5MTHFt_pos	1900.0
5OXPROt_neg	17566.75226850139
5OXPROt_pos	10894.241375468293
5THFtl_pos	3909.471436273466
5THFtm_pos	6303.033314747549
6DHFtl_pos	4745.072617618794
6DHFtm_pos	6690.606151359633
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	71791.09807142278
6HTSTSTERONEtr_neg	71791.09807142276
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4745.072617618794
6THFtm_pos	6690.606151359634
7DHCHSTEROLtr_neg	12770.34366566699
7DHCHSTEROLtr_pos	116694.97985692648
7DHFtl_pos	5302.140071849011
7DHFtm_pos	6950.184191682482
7THFtl_pos	5302.140071849011
7THFtm_pos	6950.1841916824815
A4GALTc_pos	0.0
A4GALTg_pos	16195.162967025522
A4GNT1g_pos	0.0
A4GNT2g_pos	333.86599010498776
AACOAT_pos	10624.900062451055
AACTOOR_pos	17969.16413668652
AACTtm_pos	17969.16413668652
AASAD3m_pos	54.28017322412607
AATAi_neg	8166.031844079818
AATAi_pos	75.01190135773481
ABO1g_pos	14716.811089475967
ABO2g_pos	13707.904642202693
ABO3g_pos	14302.238876497411
ABO4g_pos	13536.821259753602
ABO5g_pos	13536.821259753602
ABO6g_pos	12838.747627067572
ABO7g_pos	12838.747627067572
ABO8g_pos	12967.104144040142
ABO9g_pos	11599.138588529253
ABTArm_neg	16435.179312203552
ABTArm_pos	21375.02080020998
ABTD_neg	5408.505645395086
ABTD_pos	10.929587040637129
ABTti_pos	5408.505645395086
ABUTD_pos	24228.06629293179
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1967.3821937710263
ABUTt2r_pos	1994.376190279711
ABUTt4_2_r_neg	1994.376190279711
ABUTt4_2_r_pos	1967.3821937710263
ACACT10m_neg	25279.850067148836
ACACT10m_pos	21442.745669641452
ACACT1r_neg	20145.369589635473
ACACT1r_pos	32193.454362480305
ACACT1rm_pos	15720.895942081559
ACACT1x_pos	21006.87043424038
ACACT4p_pos	46615.33544172826
ACACT5p_pos	46615.335441728275
ACACT6p_pos	46615.33544172825
ACACT7p_pos	44977.050133936886
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2105.7923091521006
ACACt2_pos	2105.7923091521006
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10703.646270670439
ACACtx_pos	0.0
ACALDt_neg	8322.009536058602
ACALDt_pos	6.727350019690359
ACALDtm_neg	14780.11829888756
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	74837.66102052368
ACALDtx_neg	0.0
ACALDtx_pos	14.784350861009553
ACCOAC_pos	7167.441637071476
ACCOACm_pos	7045.1295890329475
ACCOAL_pos	6221.397848369735
ACCOALm_pos	9535.551427942428
ACCOAgt_neg	0.0
ACCOAgt_pos	30653.573319335635
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4141.993325968459
ACCOAtr_pos	4141.993325968459
ACETONEt2_neg	17626.044571928604
ACETONEt2_pos	8.904754892579346
ACETONEt2m_neg	17626.044571928604
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15875.752902140295
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15875.752902140295
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13536.821259753602
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13536.821259753602
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12838.747627067574
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12838.74762706757
ACGALK2_pos	694.7849300733677
ACGALK_pos	692.1732052325057
ACGALtlg_neg	1261.4548310750922
ACGALtlg_pos	0.0
ACGALtly_pos	692.1732052325056
ACGAM2E_neg	7295.105185857707
ACGAM2E_pos	44264.264800214194
ACGAM6PSi_pos	7420.176260176649
ACGAMK_pos	7295.1051858577075
ACGAMPM_neg	0.0
ACGAMPM_pos	7295.1051858577075
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1261.454831075092
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1261.4548310750922
ACGPID_pos	56.03157106208946
ACGSm_pos	0.0
ACHEe_pos	11181.756251455487
ACHVESSEC_pos	6954.12106221269
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13160.164746920487
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16774.798199073637
ACN13ACNGALGBSIDEtg_neg	16774.798199073633
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16774.798199073637
ACN23ACNGALGBSIDEtg_neg	16774.798199073633
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18977.04278086565
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18977.042780865642
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16764.070660717527
ACNACNGALGBSIDEtg_neg	16764.070660717523
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11581.57659996327
ACNAM9PL_pos	12003.558317053134
ACNAMPH_pos	12003.558317053134
ACNAMlt_neg	25402.95551093539
ACNAMlt_pos	0.0
ACNAMtn_pos	8923.69263321189
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	15196.314776911655
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	15196.31477691166
ACNMLr_neg	29992.015536046343
ACNMLr_pos	12003.558317053137
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38063.324232944215
ACOAD8m_pos	2850.0
ACOAD9m_pos	25289.99067227592
ACOAHi_pos	7338.731707068347
ACOAO7p_pos	38852.92208233882
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	96944.07863345237
ACOX2x_pos	87304.97462694263
ACP1_FMN__pos	6160.459886312385
ACRNtm_pos	9349.919193718453
ACS2_pos	7338.731707068347
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7338.731707068349
ACSm_pos	9485.060816956387
ACTLMO_pos	6674.863616214674
ACTNMO_pos	26458.377327250495
ACYP_pos	5177.589635154121
ACt2m_neg	10364.100698452887
ACt2m_pos	10030.389779728106
ACt2r_neg	2105.7923091521006
ACt2r_pos	2105.7923091521006
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10530.747382978052
ADAe_pos	11348.858761140627
ADCim_pos	17626.044571928607
ADEt_neg	7410.55729481395
ADEt_pos	39711.42699372938
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2196.870949504906
ADK1_pos	2196.870949504906
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2196.870949504906
ADK3_pos	2196.870949504906
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2196.870949504906
ADKd_pos	2196.870949504906
ADMDC_pos	21363.50643298265
ADNCYC_pos	6604.270239861749
ADNK1_pos	5646.216843704048
ADNK1m_pos	3686.729954852025
ADNK3_pos	6398.921418210999
ADNK4_pos	6399.3120378814
ADNt4_pos	496.3567626698588
ADNt5le_pos	1472.5709741577673
ADNt_neg	496.3567626698588
ADNt_pos	1202.8135954418153
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11314.947484573544
ADNtm_pos	13973.824364579987
ADPACDAc_pos	14003.40539761069
ADPACTD_neg	0.0
ADPACTD_pos	14003.40539761069
ADPCOACROT_neg	14003.40539761069
ADPCOACROT_pos	95250.9803848502
ADPCOAPTE_pos	14003.40539761069
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	14202.041364117274
ADPRDPm_pos	0.0
ADPRIBt_pos	24.198983423301254
ADPT_pos	7978.754577235138
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.751354643163154
ADRNCOAtx_pos	25465.415892075165
ADRNCPT1_pos	720.0521732615063
ADRNCPT2_pos	720.0521732615063
ADRNCRNt_pos	720.0521732615063
ADRNLPVESSEC_pos	49431.84904258853
ADRNt_neg	2098.08208821843
ADRNt_pos	2028.4952089783774
ADSELK_pos	0.0
ADSK_pos	5746.237499274284
ADSL1_pos	16111.742384831734
ADSL2_pos	35953.784232336504
ADSS_pos	16111.742384831734
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.60711131534432
AG13T10g_pos	15692.88931174554
AG13T11g_pos	15692.88931174554
AG13T12g_pos	15692.88931174554
AG13T13g_pos	15692.88931174554
AG13T14g_pos	15692.88931174554
AG13T15g_pos	15692.88931174554
AG13T16g_pos	10944.417495311103
AG13T17g_pos	10944.417495311103
AG13T18g_pos	10944.417495311103
AG13T1g_pos	10994.596814399007
AG13T2g_pos	10994.596814399007
AG13T3g_pos	10994.596814399007
AG13T4g_pos	15692.889311745534
AG13T5g_pos	15692.889311745534
AG13T6g_pos	15692.889311745534
AG13T7g_pos	15692.889311745534
AG13T8g_pos	15692.889311745534
AG13T9g_pos	15692.889311745534
AGDC_pos	7420.176260176646
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	47255.15844649569
AGPAT1_pos	18426.606976087234
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12356.245697101505
AGTix_pos	17114.546184006245
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34453.209642307556
AHCYSte_pos	14254.551397056135
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6803.123350601864
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13480.010573550353
AHEXASE2ly_pos	24369.556768487437
AHEXASEly_pos	25085.016678278604
AICART_neg	18504.937081096883
AICART_pos	17703.738915824295
AICARte_neg	18504.937081096883
AICARte_pos	17703.738915824295
AIRCr_neg	0.0
AIRCr_pos	35953.784232336504
AK2LGCHOLt_neg	7.938675729280113
AK2LGCHOLt_pos	11826.71156147007
AKGDm_pos	19118.48161686125
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2156.990417956755
AKGt4_3_pos	2924.8308120075094
AKGtp_neg	0.0
AKGtp_pos	78.72900420522886
AKR1C1_pos	82267.35426595723
AKR1C41_pos	2444.081744193522
AKR1C42_pos	2444.081744193522
AKR1D2_pos	97592.78076875306
AKR1D_pos	16313.531625953758
ALA-DTDe_pos	1363.0471659480338
ALAALACNc_neg	0.0
ALAALACNc_pos	9660.107963823082
ALAALAPEPT1tc_pos	9660.107963823084
ALAASNNaEx_pos	512.5161082478636
ALAATB0tc_pos	1906.9474405463645
ALACYSNaEx_pos	512.0463769763595
ALADGLNexR_neg	448.3210616724201
ALADGLNexR_pos	448.3210616724201
ALADGLYexR_neg	448.3210616724201
ALADGLYexR_pos	448.3210616724201
ALAGLNNaEx_pos	458.4730194147453
ALAGLNexR_neg	431.74919459202243
ALAGLNexR_pos	431.74919459202243
ALAGLYexR_neg	425.2752101923079
ALAGLYexR_pos	425.2752101923079
ALAR_neg	3.1128519818928675
ALAR_pos	5221.022919800565
ALASERNaEx_pos	512.0463769763595
ALASm_pos	2850.0
ALATA_L_neg	5970.092205382955
ALATA_L_pos	5307.42871094098
ALATHRNaEx_pos	512.0463769763595
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	794.9220564790874
ALAt2r_pos	924.2775492145289
ALAt4_pos	706.1776341040014
ALAtN1_neg	1593.5111410346176
ALAtN1_pos	1956.0225374893116
ALAyLATthc_pos	794.9220564790874
ALCD1_neg	7624.532792418193
ALCD1_pos	15.827804643528795
ALCD21_D_pos	1398.7248225887959
ALCD21_L_pos	3268.1491080313053
ALCD22_D_pos	1398.7248225887959
ALCD22_L_pos	3268.1491080313053
ALCD2if_pos	6.896132340348912
ALCD2yf_pos	6.562711786320865
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.72900420522885
ALDD2x_pos	11254.077725341447
ALDD2xm_pos	14780.11829888756
ALDD2y_pos	10328.59532726587
ALDSTRNte_neg	0.0
ALDSTRNte_pos	73237.21149982452
ALDSTRNtm_neg	73237.21149982452
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3950.135591700909
ALOX5_pos	134.94335834771192
ALR2_pos	3268.1491080313053
ALR3_pos	3268.1491080313053
AMACR2p_pos	30297.912184732602
AMACR2r_pos	0.0
AMACRp_pos	87304.97462694263
AMACRr_pos	0.0
AMANK_pos	12003.558317053134
AMCOXO_pos	78.67561846784572
AMETr_neg	0.0
AMETr_pos	6803.123350601864
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10615.54718665197
AMPTASECG_pos	12811.079615580351
AMPTASECGe_pos	16820.10719283236
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	10.643762308804671
AMY2e_pos	10.64376230880467
ANDRSTRNGLCte_pos	96184.15219826116
ANDRSTRNGLCtr_neg	96184.15219826126
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	77004.94617732517
ANDRSTRNte_pos	19.77438123861107
ANDRSTRNtr_neg	19.774381238611067
ANDRSTRNtr_pos	77004.94617732514
ANTHte_neg	14.505890889762288
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	9.11314872379036
AOBUTDsm_pos	17969.16413668652
AP4AH1_pos	0.0
APAT2rm_neg	24392.08087388349
APAT2rm_pos	20069.74665679026
APNNOXte_neg	7.60711131534432
APNNOXte_pos	0.0
APOCF_pos	10175.881777688472
APOCFm_pos	11606.672906892003
APOC_LYS_BTNP_pos	10175.881777688472
APOC_LYS_BTNPm_pos	11606.672906892003
APPNNte_neg	0.0
APPNNte_pos	7.60711131534432
APRGSTRNte_neg	82267.35426595733
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.07192372937855
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.07192372937855
ARACHCOAtx_neg	51178.196139904736
ARACHCOAtx_pos	19858.61836930261
ARACHCPT1_pos	27651.699218921352
ARACHCPT2_pos	27651.699218921352
ARACHCRNt_pos	27651.699218921352
ARACHDCOAtx_neg	6954.12106221269
ARACHDCOAtx_pos	396.5339950168031
ARACHDt2_neg	2098.08208821843
ARACHDt2_pos	2028.4952089783774
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	9055.299782285892
ARACHt_neg	2098.08208821843
ARACHt_pos	2028.4952089783774
ARGATB0tc_pos	2070.216530542811
ARGDCm_pos	47255.15844649569
ARGLYSex_pos	530.1187345544643
ARGN_pos	29852.398295125833
ARGNm_pos	30616.180321913664
ARGSL_neg	0.0
ARGSL_pos	24832.81508370295
ARGSS_pos	24832.815083702953
ARGt4_pos	1616.3449862395018
ARGtiDF_pos	736.576875243023
ARGtm_neg	3524.8042858741796
ARGtm_pos	2850.0
ARSA_pos	49958.83644197072
ARTCOAL1_pos	8105.2997822858915
ARTCOAL2_pos	8105.2997822858915
ARTCOAL3_pos	8105.2997822858915
ASAH1_pos	53275.398179671225
ASCBOX_pos	19591.62416345531
ASCBSVCTtc_pos	5788.5273656891195
ASCBt4_neg	911.7782607432546
ASCBt4_pos	1417.5420245675273
ASCBt_neg	1417.5420245675273
ASCBt_pos	1347.9551453274748
ASNALANaEx_pos	512.5161082478636
ASNATB0tc_pos	1883.5748075233387
ASNCYSNaEx_pos	512.5161082478636
ASNGLNNaEx_pos	512.5161082478636
ASNNm_pos	16547.45041042803
ASNPHELAT2tc_pos	317.8547681314004
ASNS1_pos	13363.659605460945
ASNSERNaEx_pos	512.5161082478636
ASNTHRNaEx_pos	512.5161082478636
ASNt4_pos	603.8162307448105
ASNtN1_neg	1593.5681696920674
ASNtN1_pos	1852.5775896385785
ASNtm_pos	16547.45041042803
ASP1DC_pos	13012.220428522794
ASPCTr_neg	0.0
ASPCTr_pos	30083.81763554585
ASPDTDe_neg	16.610653724322336
ASPDTDe_pos	3310.578455281164
ASPDt6_pos	3310.578455281164
ASPDxt_neg	16.610653724322336
ASPDxt_pos	0.0
ASPGLUm_pos	8717.74590532614
ASPNATm_pos	17177.65287287874
ASPPROASCT1_pos	1874.0208042089719
ASPTA_neg	9225.635191703066
ASPTA_pos	9201.152845113049
ASPTAm_neg	9188.817834092673
ASPTAm_pos	19960.572115958916
ASPt6_pos	3310.578455281164
ASPte_pos	1874.0208042089719
ATP1ter_neg	0.0
ATP1ter_pos	9137.448172547363
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	26931.768426311963
ATPH2e_pos	3.30225527165237
ATPS4m_pos	3942.04024867129
ATPasel_pos	33209.02891020146
ATPtm_pos	3060.0198847394286
ATPtn_neg	0.0
ATPtn_pos	11463.024181221184
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6419.6613667532165
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24782.040583789756
Asn_X_Ser_Thrtr_neg	24315.591551891986
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	16195.162967025522
B3GALT41g_pos	18993.389696157254
B3GALT42g_pos	19735.509950832322
B3GALT43g_pos	20310.067876861154
B3GALT44g_pos	20928.458406462632
B3GALT5g_pos	14513.967353986602
B3GALTg_pos	16173.309483191486
B3GNT11g_pos	13901.105606020923
B3GNT12g_pos	12361.931452588753
B3GNT310g_pos	16113.93727218897
B3GNT311g_pos	13536.821259753602
B3GNT312g_pos	13901.105606020921
B3GNT313g_pos	12838.747627067572
B3GNT314g_pos	11599.138588529253
B3GNT315g_pos	12361.931452588751
B3GNT31g_pos	13318.291178446685
B3GNT32g_pos	13318.291178446685
B3GNT33g_pos	13318.291178446685
B3GNT34g_pos	13579.590535724205
B3GNT35g_pos	13579.590535724205
B3GNT36g_pos	1261.454831075092
B3GNT37g_pos	18995.17799147434
B3GNT39g_pos	41698.96197601587
B3GNT51g_pos	16113.937272188972
BAAT1x_pos	5700.0
BAAT2x_pos	4974.530635502932
BAAT3x_pos	30297.912184732602
BAAT4x_pos	5700.0
BACCL_pos	10175.881777688472
BACCLm_pos	11606.672906892003
BALABETAtc_pos	1826.4842680246704
BALAPAT1tc_pos	1892.4291148667926
BALAVECSEC_pos	6231.833949846206
BALAtmr_neg	24392.080873883482
BALAtmr_pos	20069.74665679026
BAMPPALDOX_pos	48912.90381087101
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.44406384772742
BCRNe_pos	18489.045275529184
BDG2HCGHD_pos	0.0
BDHm_neg	15248.02887385646
