	Tcon_Lymph_Tcon10_L1
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12534.329280454445
ACGALK2_pos	667.7077031240121
ACGALK_pos	665.1891940562679
ACGALtlg_neg	1226.1516352239366
ACGALtlg_pos	0.0
ACGALtly_pos	665.1891940562679
ACGAM2E_neg	6476.614446244621
ACGAM2E_pos	42955.800551350825
ACGAM6PSi_pos	7037.281725499044
ACGAMK_pos	6476.614446244621
ACGAMPM_neg	0.0
ACGAMPM_pos	6476.614446244621
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1226.1516352239369
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1226.1516352239366
ACGPID_pos	55.697712562176584
ACGSm_pos	0.0
ACHEe_pos	10655.929722790608
ACHVESSEC_pos	6665.994117351383
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13209.323053639233
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16432.753238951558
ACN13ACNGALGBSIDEtg_neg	16432.753238951555
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16432.753238951558
ACN23ACNGALGBSIDEtg_neg	16432.753238951555
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18546.612265433912
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18546.612265433912
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16382.511621632271
ACNACNGALGBSIDEtg_neg	16382.511621632268
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11416.383152193226
ACNAM9PL_pos	11541.94979598747
ACNAMPH_pos	11541.94979598747
ACNAMlt_neg	24904.563145011427
ACNAMlt_pos	0.0
ACNAMtn_pos	8898.930229002874
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14764.877307125324
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14764.877307125324
ACNMLr_neg	29572.840071215494
ACNMLr_pos	11541.949795987466
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37938.645194255936
ACOAD8m_pos	2850.0
ACOAD9m_pos	24921.70191430573
ACOAHi_pos	7061.066570756578
ACOAO7p_pos	38142.740874832474
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94899.45040367128
ACOX2x_pos	85681.37087933505
ACP1_FMN__pos	5868.09737275303
ACRNtm_pos	9257.261590405538
ACS2_pos	7061.066570756577
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7037.281725499044
ACSm_pos	9369.63266340615
ACTLMO_pos	6487.466446764109
ACTNMO_pos	25911.07556545173
ACYP_pos	4896.400116110229
ACt2m_neg	10220.690079190654
ACt2m_pos	10033.953748096292
ACt2r_neg	2153.616218436294
ACt2r_pos	2153.616218436294
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10451.140915637114
ADAe_pos	11289.548100899128
ADCim_pos	17747.143020833028
ADEt_neg	7301.287509362408
ADEt_pos	38703.09252633546
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2033.3995956750705
ADK1_pos	2033.3995956750705
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2033.3995956750705
ADK3_pos	2033.3995956750705
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2033.3995956750705
ADKd_pos	2033.3995956750705
ADMDC_pos	21243.776574261738
ADNCYC_pos	6286.909464765962
ADNK1_pos	5398.573762731246
ADNK1m_pos	3716.1692338785238
ADNK3_pos	6146.56195719912
ADNK4_pos	6146.7023778261455
ADNt4_pos	536.7152485060195
ADNt5le_pos	1747.6172099300081
ADNt_neg	536.7152485060195
ADNt_pos	1228.195656662261
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11071.868277496924
ADNtm_pos	14396.849927536876
ADPACDAc_pos	13755.359228756934
ADPACTD_neg	0.0
ADPACTD_pos	13755.359228756934
ADPCOACROT_neg	13755.359228756934
ADPCOACROT_pos	92621.43931557226
ADPCOAPTE_pos	13755.359228756934
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13947.418415413653
ADPRDPm_pos	0.0
ADPRIBt_pos	24.865951788688236
ADPT_pos	7820.155437937618
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.305901113443316
ADRNCOAtx_pos	24130.869794430815
ADRNCPT1_pos	716.5705073646222
ADRNCPT2_pos	716.5705073646222
ADRNCRNt_pos	716.5705073646222
ADRNLPVESSEC_pos	48937.827910708
ADRNt_neg	1646.8934256931345
ADRNt_pos	1513.1444144397556
ADSELK_pos	0.0
ADSK_pos	5206.636665388954
ADSL1_pos	15587.460384621692
ADSL2_pos	35144.341812392864
ADSS_pos	15587.460384621692
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.641018254547838
AG13T10g_pos	15118.101903785015
AG13T11g_pos	15118.101903785015
AG13T12g_pos	15118.101903785015
AG13T13g_pos	15118.101903785015
AG13T14g_pos	15118.101903785015
AG13T15g_pos	15118.101903785015
AG13T16g_pos	10562.109522384888
AG13T17g_pos	10562.109522384888
AG13T18g_pos	10562.109522384888
AG13T1g_pos	10618.37548852108
AG13T2g_pos	10618.37548852108
AG13T3g_pos	10618.37548852108
AG13T4g_pos	15118.101903785013
AG13T5g_pos	15118.101903785013
AG13T6g_pos	15118.101903785013
AG13T7g_pos	15118.101903785013
AG13T8g_pos	15118.101903785013
AG13T9g_pos	15118.101903785013
AGDC_pos	7037.281725499044
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	45970.828695409415
AGPAT1_pos	18063.799882322815
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12381.92685080416
AGTix_pos	16688.595215701098
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34306.186112471405
AHCYSte_pos	13933.070173994154
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6667.541542316734
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13088.68688606918
AHEXASE2ly_pos	23947.123720536918
AHEXASEly_pos	24598.782855743386
AICART_neg	18547.420103270244
AICART_pos	17398.132804907014
AICARte_neg	18547.42010327024
AICARte_pos	17398.132804907014
AIRCr_neg	0.0
AIRCr_pos	35144.34181239286
AK2LGCHOLt_neg	8.005134837006791
AK2LGCHOLt_pos	11534.581206664205
AKGDm_pos	18972.85445149195
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2144.297403258856
AKGt4_3_pos	2946.0309032488212
AKGtp_neg	0.0
AKGtp_pos	78.06515231523596
AKR1C1_pos	80103.71177111081
AKR1C41_pos	2342.792291771075
AKR1C42_pos	2342.792291771075
AKR1D2_pos	95349.63701528488
AKR1D_pos	15764.675365087702
ALA-DTDe_pos	1447.9345580219226
ALAALACNc_neg	0.0
ALAALACNc_pos	9646.82885516803
ALAALAPEPT1tc_pos	9646.828855168033
ALAASNNaEx_pos	530.4459440385746
ALAATB0tc_pos	1849.0903283084176
ALACYSNaEx_pos	530.2593612580398
ALADGLNexR_neg	429.67375345716187
ALADGLNexR_pos	429.67375345716187
ALADGLYexR_neg	429.67375345716187
ALADGLYexR_pos	429.67375345716187
ALAGLNNaEx_pos	516.963400648448
ALAGLNexR_neg	408.94239862615655
ALAGLNexR_pos	408.94239862615655
ALAGLYexR_neg	403.8176169783892
ALAGLYexR_pos	403.8176169783892
ALAR_neg	3.1274608067113565
ALAR_pos	5231.139683812374
ALASERNaEx_pos	530.2593612580398
ALASm_pos	2850.0
ALATA_L_neg	6038.254151471111
ALATA_L_pos	4790.700996463358
ALATHRNaEx_pos	530.2593612580398
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	710.2010051627551
ALAt2r_pos	870.5022719909841
ALAt4_pos	750.279277110305
ALAtN1_neg	1521.9219898246631
ALAtN1_pos	1879.155709649825
ALAyLATthc_pos	710.2010051627551
ALCD1_neg	7845.986283869606
ALCD1_pos	16.101259475256644
ALCD21_D_pos	1382.962595869853
ALCD21_L_pos	2780.3993100101
ALCD22_D_pos	1814.3307436723308
ALCD22_L_pos	2780.3993100101
ALCD2if_pos	7.317164761133773
ALCD2yf_pos	6.573917251351634
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.06515231523598
ALDD2x_pos	10973.932250726377
ALDD2xm_pos	15016.744837555418
ALDD2y_pos	10555.061932517792
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71569.29877963831
ALDSTRNtm_neg	71569.29877963824
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3933.83896491647
ALOX5_pos	132.33657573799917
ALR2_pos	2780.3993100101
ALR3_pos	2780.3993100101
AMACR2p_pos	29759.185237036872
AMACR2r_pos	0.0
AMACRp_pos	85681.37087933505
AMACRr_pos	0.0
AMANK_pos	11541.94979598747
AMCOXO_pos	77.28354867987993
AMETr_neg	0.0
AMETr_pos	6667.541542316734
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10628.652070185086
AMPTASECG_pos	11836.842451650711
AMPTASECGe_pos	15950.875912117892
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.302058917925557
AMY2e_pos	13.302058917925557
ANDRSTRNGLCte_pos	93608.8746282509
ANDRSTRNGLCtr_neg	93608.8746282509
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75317.3603075028
ANDRSTRNte_pos	19.795814172895273
ANDRSTRNtr_neg	19.795814172895273
ANDRSTRNtr_pos	75317.3603075028
ANTHte_neg	14.057568802334673
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.882619173085805
AOBUTDsm_pos	17785.95301498977
AP4AH1_pos	0.0
APAT2rm_neg	24433.691225108545
APAT2rm_pos	20011.982265866092
APNNOXte_neg	7.641018254547838
APNNOXte_pos	0.0
APOCF_pos	9985.179619265138
APOCFm_pos	11537.310142959495
APOC_LYS_BTNP_pos	9985.179619265138
APOC_LYS_BTNPm_pos	11537.310142959495
APPNNte_neg	0.0
APPNNte_pos	7.641018254547838
APRGSTRNte_neg	80103.7117711109
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.012211662634289
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.012211662634289
ARACHCOAtx_neg	50909.634159433765
ARACHCOAtx_pos	19299.486754993653
ARACHCPT1_pos	27251.93791661919
ARACHCPT2_pos	27251.93791661919
ARACHCRNt_pos	27251.93791661919
ARACHDCOAtx_neg	6665.994117351383
ARACHDCOAtx_pos	381.7345300585654
ARACHDt2_neg	1137.889138503462
ARACHDt2_pos	1004.140127250083
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8380.771426754045
ARACHt_neg	1646.8934256931345
ARACHt_pos	1513.1444144397556
ARGATB0tc_pos	2057.2792312520337
ARGDCm_pos	45970.828695409415
ARGLYSex_pos	450.0447304382526
ARGN_pos	29458.420805387366
ARGNm_pos	29872.338805668074
ARGSL_neg	0.0
ARGSL_pos	24390.630264942232
ARGSS_pos	24390.630264942232
ARGt4_pos	1576.9953072847761
ARGtiDF_pos	583.2665347619296
ARGtm_neg	3528.686308634081
ARGtm_pos	2850.0
ARSA_pos	48517.13679334628
ARTCOAL1_pos	7860.749232460732
ARTCOAL2_pos	7860.749232460732
ARTCOAL3_pos	7860.749232460732
ASAH1_pos	52796.07899579315
ASCBOX_pos	18971.994129140625
ASCBSVCTtc_pos	5660.152023297963
ASCBt4_neg	1045.166103199638
ASCBt4_pos	1526.2523759023743
ASCBt_neg	1526.2523759023743
ASCBt_pos	1392.5033646489953
ASNALANaEx_pos	530.4459440385746
ASNATB0tc_pos	1862.572871698544
ASNCYSNaEx_pos	530.4459440385746
ASNGLNNaEx_pos	530.4459440385746
ASNNm_pos	16294.138343981
ASNPHELAT2tc_pos	290.9293750060797
ASNS1_pos	13154.811484140604
ASNSERNaEx_pos	530.4459440385746
ASNTHRNaEx_pos	530.4459440385746
ASNt4_pos	751.8428923863484
ASNtN1_neg	1521.9508312276562
ASNtN1_pos	1879.155709649825
ASNtm_pos	16294.138343981
ASP1DC_pos	13099.478183163339
ASPCTr_neg	0.0
ASPCTr_pos	29924.086324943626
ASPDTDe_neg	16.499867777927456
ASPDTDe_pos	3720.5911793146884
ASPDt6_pos	3720.5911793146884
ASPDxt_neg	16.499867777927456
ASPDxt_pos	0.0
ASPGLUm_pos	8737.261633289083
ASPNATm_pos	17660.88239858914
ASPPROASCT1_pos	2090.367428943867
ASPTA_neg	8980.789174303634
ASPTA_pos	9229.754600009077
ASPTAm_neg	9212.371373957647
ASPTAm_pos	19462.959986013168
ASPt6_pos	3720.5911793146884
ASPte_pos	2090.367428943867
ATP1ter_neg	0.0
ATP1ter_pos	8837.31921866
ATP2ter_neg	5631.991425620655
ATP2ter_pos	5631.991425620655
ATPH1e_pos	26117.100943794052
ATPH2e_pos	3.2958602085114146
ATPS4m_pos	3970.73049647049
ATPasel_pos	31374.258679591803
ATPtm_pos	3066.783636625785
ATPtn_neg	0.0
ATPtn_pos	11553.805806676914
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6094.009445941925
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24340.117320082605
Asn_X_Ser_Thrtr_neg	23895.301546793737
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15740.358134702314
B3GALT41g_pos	18624.007369501687
B3GALT42g_pos	19419.992817428567
B3GALT43g_pos	19990.01058090169
B3GALT44g_pos	20691.778937799914
B3GALT5g_pos	14151.55881927095
B3GALTg_pos	15770.744713770559
B3GNT11g_pos	13490.42460621976
B3GNT12g_pos	12065.84745088547
B3GNT310g_pos	15666.520627012873
B3GNT311g_pos	13218.028728393621
B3GNT312g_pos	13490.424606219754
B3GNT313g_pos	12534.329280454447
B3GNT314g_pos	11316.128424396522
B3GNT315g_pos	12065.847450885467
B3GNT31g_pos	12898.471777311453
B3GNT32g_pos	12898.471777311453
B3GNT33g_pos	12898.471777311453
B3GNT34g_pos	13177.73743503691
B3GNT35g_pos	13177.73743503691
B3GNT36g_pos	1226.1516352239366
B3GNT37g_pos	18682.484156053448
B3GNT39g_pos	41061.25807075679
B3GNT51g_pos	15666.520627012873
BAAT1x_pos	5700.0
BAAT2x_pos	4920.631037612067
BAAT3x_pos	29759.185237036872
BAAT4x_pos	5700.0
BACCL_pos	9985.179619265138
BACCLm_pos	11537.310142959495
BALABETAtc_pos	1856.8126744621322
BALAPAT1tc_pos	1862.074296626443
BALAVECSEC_pos	6474.933575903563
BALAtmr_neg	24433.69122510855
BALAtmr_pos	20011.982265866092
BAMPPALDOX_pos	47388.446593173445
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.39683999922394
BCRNe_pos	18268.167640871627
BDG2HCGHD_pos	0.0
